"time","biomass","schedule","regime"
723.2,0.106045852061832,"Peaks only","Oscillating (resource_decrease=0.005)"
723.4,0.104160764826638,"Peaks only","Oscillating (resource_decrease=0.005)"
723.6,0.103982724730741,"Peaks only","Oscillating (resource_decrease=0.005)"
723.8,0.10529661649278,"Peaks only","Oscillating (resource_decrease=0.005)"
724,0.105267234115366,"Peaks only","Oscillating (resource_decrease=0.005)"
724.2,0.103038544733089,"Peaks only","Oscillating (resource_decrease=0.005)"
724.4,0.098595300680227,"Peaks only","Oscillating (resource_decrease=0.005)"
724.6,0.0923443342857262,"Peaks only","Oscillating (resource_decrease=0.005)"
724.8,0.0850598455150444,"Peaks only","Oscillating (resource_decrease=0.005)"
725,0.0775779446078311,"Peaks only","Oscillating (resource_decrease=0.005)"
725.2,0.0704294611523821,"Peaks only","Oscillating (resource_decrease=0.005)"
725.4,0.0638281314949945,"Peaks only","Oscillating (resource_decrease=0.005)"
725.6,0.0579687382846392,"Peaks only","Oscillating (resource_decrease=0.005)"
725.8,0.05311604077055,"Peaks only","Oscillating (resource_decrease=0.005)"
726,0.049458729228785,"Peaks only","Oscillating (resource_decrease=0.005)"
726.2,0.0471229036622251,"Peaks only","Oscillating (resource_decrease=0.005)"
726.4,0.046339510284183,"Peaks only","Oscillating (resource_decrease=0.005)"
726.6,0.0475240346919018,"Peaks only","Oscillating (resource_decrease=0.005)"
726.8,0.0511503721026585,"Peaks only","Oscillating (resource_decrease=0.005)"
727,0.0574415702067237,"Peaks only","Oscillating (resource_decrease=0.005)"
727.2,0.0660086710954319,"Peaks only","Oscillating (resource_decrease=0.005)"
727.4,0.0757039623819425,"Peaks only","Oscillating (resource_decrease=0.005)"
727.6,0.0849193674887146,"Peaks only","Oscillating (resource_decrease=0.005)"
727.8,0.0956172521360947,"Peaks only","Oscillating (resource_decrease=0.005)"
728,0.104651642166175,"Peaks only","Oscillating (resource_decrease=0.005)"
728.2,0.109279334806867,"Peaks only","Oscillating (resource_decrease=0.005)"
728.4,0.109571219758851,"Peaks only","Oscillating (resource_decrease=0.005)"
728.6,0.107168993915255,"Peaks only","Oscillating (resource_decrease=0.005)"
728.8,0.105092986475146,"Peaks only","Oscillating (resource_decrease=0.005)"
729,0.105340027512887,"Peaks only","Oscillating (resource_decrease=0.005)"
729.2,0.103231673944506,"Peaks only","Oscillating (resource_decrease=0.005)"
729.4,0.103209709119701,"Peaks only","Oscillating (resource_decrease=0.005)"
729.6,0.105036609228676,"Peaks only","Oscillating (resource_decrease=0.005)"
729.8,0.105721936976972,"Peaks only","Oscillating (resource_decrease=0.005)"
730,0.104203111357559,"Peaks only","Oscillating (resource_decrease=0.005)"
730.2,0.100342089745687,"Peaks only","Oscillating (resource_decrease=0.005)"
730.4,0.0944652163215785,"Peaks only","Oscillating (resource_decrease=0.005)"
730.6,0.0873193667188125,"Peaks only","Oscillating (resource_decrease=0.005)"
730.8,0.0798075141370123,"Peaks only","Oscillating (resource_decrease=0.005)"
731,0.0725842250682032,"Peaks only","Oscillating (resource_decrease=0.005)"
731.2,0.0659276725513014,"Peaks only","Oscillating (resource_decrease=0.005)"
731.4,0.0599882554002267,"Peaks only","Oscillating (resource_decrease=0.005)"
731.6,0.0549646456885959,"Peaks only","Oscillating (resource_decrease=0.005)"
731.8,0.0510056836434731,"Peaks only","Oscillating (resource_decrease=0.005)"
732,0.0482080196214356,"Peaks only","Oscillating (resource_decrease=0.005)"
732.2,0.0467827171121754,"Peaks only","Oscillating (resource_decrease=0.005)"
732.4,0.0471511600393704,"Peaks only","Oscillating (resource_decrease=0.005)"
732.6,0.0498447957915936,"Peaks only","Oscillating (resource_decrease=0.005)"
732.8,0.0552272867910283,"Peaks only","Oscillating (resource_decrease=0.005)"
733,0.0631320546633642,"Peaks only","Oscillating (resource_decrease=0.005)"
733.2,0.0726329509084501,"Peaks only","Oscillating (resource_decrease=0.005)"
733.4,0.0822089982324553,"Peaks only","Oscillating (resource_decrease=0.005)"
733.6,0.0902984298950617,"Peaks only","Oscillating (resource_decrease=0.005)"
733.8,0.0994506450305573,"Peaks only","Oscillating (resource_decrease=0.005)"
734,0.106730847922458,"Peaks only","Oscillating (resource_decrease=0.005)"
734.2,0.109576784596629,"Peaks only","Oscillating (resource_decrease=0.005)"
734.4,0.108612055099335,"Peaks only","Oscillating (resource_decrease=0.005)"
734.6,0.10629108385097,"Peaks only","Oscillating (resource_decrease=0.005)"
734.8,0.105464718636482,"Peaks only","Oscillating (resource_decrease=0.005)"
735,0.106939401908666,"Peaks only","Oscillating (resource_decrease=0.005)"
735.2,0.105129394236798,"Peaks only","Oscillating (resource_decrease=0.005)"
735.4,0.104707790394191,"Peaks only","Oscillating (resource_decrease=0.005)"
735.6,0.105487388006523,"Peaks only","Oscillating (resource_decrease=0.005)"
735.8,0.104775263972193,"Peaks only","Oscillating (resource_decrease=0.005)"
736,0.10189844106972,"Peaks only","Oscillating (resource_decrease=0.005)"
736.2,0.0969525801702725,"Peaks only","Oscillating (resource_decrease=0.005)"
736.4,0.0904098022840767,"Peaks only","Oscillating (resource_decrease=0.005)"
736.6,0.083041400306806,"Peaks only","Oscillating (resource_decrease=0.005)"
736.8,0.0755948707878329,"Peaks only","Oscillating (resource_decrease=0.005)"
737,0.0684891158396189,"Peaks only","Oscillating (resource_decrease=0.005)"
737.2,0.0619092398500939,"Peaks only","Oscillating (resource_decrease=0.005)"
737.4,0.0561102145763434,"Peaks only","Oscillating (resource_decrease=0.005)"
737.6,0.0514167013559347,"Peaks only","Oscillating (resource_decrease=0.005)"
737.8,0.0480528031511962,"Peaks only","Oscillating (resource_decrease=0.005)"
738,0.0461703523047466,"Peaks only","Oscillating (resource_decrease=0.005)"
738.2,0.0460132274170005,"Peaks only","Oscillating (resource_decrease=0.005)"
738.4,0.0479805127641586,"Peaks only","Oscillating (resource_decrease=0.005)"
738.6,0.0524740179407154,"Peaks only","Oscillating (resource_decrease=0.005)"
738.8,0.0595635703199395,"Peaks only","Oscillating (resource_decrease=0.005)"
739,0.0686442150380486,"Peaks only","Oscillating (resource_decrease=0.005)"
739.2,0.0783845427306605,"Peaks only","Oscillating (resource_decrease=0.005)"
739.4,0.087143733789685,"Peaks only","Oscillating (resource_decrease=0.005)"
739.6,0.0971049932978983,"Peaks only","Oscillating (resource_decrease=0.005)"
739.8,0.105267570003679,"Peaks only","Oscillating (resource_decrease=0.005)"
740,0.109079272129764,"Peaks only","Oscillating (resource_decrease=0.005)"
740.2,0.108915318557353,"Peaks only","Oscillating (resource_decrease=0.005)"
740.4,0.106698528956389,"Peaks only","Oscillating (resource_decrease=0.005)"
740.6,0.10528685736791,"Peaks only","Oscillating (resource_decrease=0.005)"
740.8,0.106158072699783,"Peaks only","Oscillating (resource_decrease=0.005)"
741,0.104261709690632,"Peaks only","Oscillating (resource_decrease=0.005)"
741.2,0.104132647565488,"Peaks only","Oscillating (resource_decrease=0.005)"
741.4,0.105567855762896,"Peaks only","Oscillating (resource_decrease=0.005)"
741.6,0.10570181982945,"Peaks only","Oscillating (resource_decrease=0.005)"
741.8,0.103653132432069,"Peaks only","Oscillating (resource_decrease=0.005)"
742,0.0993853233007419,"Peaks only","Oscillating (resource_decrease=0.005)"
742.2,0.0932729499810672,"Peaks only","Oscillating (resource_decrease=0.005)"
742.4,0.0860628921568024,"Peaks only","Oscillating (resource_decrease=0.005)"
742.6,0.0785907285657182,"Peaks only","Oscillating (resource_decrease=0.005)"
742.8,0.0714085037755011,"Peaks only","Oscillating (resource_decrease=0.005)"
743,0.0647353547466072,"Peaks only","Oscillating (resource_decrease=0.005)"
743.2,0.0587461728004737,"Peaks only","Oscillating (resource_decrease=0.005)"
743.4,0.0537026897074895,"Peaks only","Oscillating (resource_decrease=0.005)"
743.6,0.0498131121500442,"Peaks only","Oscillating (resource_decrease=0.005)"
743.8,0.0472184448704377,"Peaks only","Oscillating (resource_decrease=0.005)"
744,0.0461497092034227,"Peaks only","Oscillating (resource_decrease=0.005)"
744.2,0.0470167760824206,"Peaks only","Oscillating (resource_decrease=0.005)"
744.4,0.0503026639461863,"Peaks only","Oscillating (resource_decrease=0.005)"
744.6,0.0562771913002214,"Peaks only","Oscillating (resource_decrease=0.005)"
744.8,0.064637802039252,"Peaks only","Oscillating (resource_decrease=0.005)"
745,0.074321466552221,"Peaks only","Oscillating (resource_decrease=0.005)"
745.2,0.0837400669590061,"Peaks only","Oscillating (resource_decrease=0.005)"
745.4,0.0913802437251658,"Peaks only","Oscillating (resource_decrease=0.005)"
745.6,0.0999660973952511,"Peaks only","Oscillating (resource_decrease=0.005)"
745.8,0.106685914646598,"Peaks only","Oscillating (resource_decrease=0.005)"
746,0.109138837125383,"Peaks only","Oscillating (resource_decrease=0.005)"
746.2,0.108154707048508,"Peaks only","Oscillating (resource_decrease=0.005)"
746.4,0.106211073885942,"Peaks only","Oscillating (resource_decrease=0.005)"
746.6,0.105864363117407,"Peaks only","Oscillating (resource_decrease=0.005)"
746.8,0.103292309393187,"Peaks only","Oscillating (resource_decrease=0.005)"
747,0.10312826429842,"Peaks only","Oscillating (resource_decrease=0.005)"
747.2,0.10505905463764,"Peaks only","Oscillating (resource_decrease=0.005)"
747.4,0.105964635193219,"Peaks only","Oscillating (resource_decrease=0.005)"
747.6,0.104817311896799,"Peaks only","Oscillating (resource_decrease=0.005)"
747.8,0.101567444866478,"Peaks only","Oscillating (resource_decrease=0.005)"
748,0.0964089671131714,"Peaks only","Oscillating (resource_decrease=0.005)"
748.2,0.0898012392425412,"Peaks only","Oscillating (resource_decrease=0.005)"
748.4,0.082484757948849,"Peaks only","Oscillating (resource_decrease=0.005)"
748.6,0.0751757778906744,"Peaks only","Oscillating (resource_decrease=0.005)"
748.8,0.0682908060565844,"Peaks only","Oscillating (resource_decrease=0.005)"
749,0.0620329472583699,"Peaks only","Oscillating (resource_decrease=0.005)"
749.2,0.0566097676868329,"Peaks only","Oscillating (resource_decrease=0.005)"
749.4,0.052204789852827,"Peaks only","Oscillating (resource_decrease=0.005)"
749.6,0.0489341583323568,"Peaks only","Oscillating (resource_decrease=0.005)"
749.8,0.0469818121878656,"Peaks only","Oscillating (resource_decrease=0.005)"
750,0.0467127029825127,"Peaks only","Oscillating (resource_decrease=0.005)"
750.2,0.0486222751365981,"Peaks only","Oscillating (resource_decrease=0.005)"
750.4,0.0531296266207364,"Peaks only","Oscillating (resource_decrease=0.005)"
750.6,0.0602588020640053,"Peaks only","Oscillating (resource_decrease=0.005)"
750.8,0.0693479473538392,"Peaks only","Oscillating (resource_decrease=0.005)"
751,0.0790501201489413,"Peaks only","Oscillating (resource_decrease=0.005)"
751.2,0.0877601738601216,"Peaks only","Oscillating (resource_decrease=0.005)"
751.4,0.0977229874212574,"Peaks only","Oscillating (resource_decrease=0.005)"
751.6,0.105884347407598,"Peaks only","Oscillating (resource_decrease=0.005)"
751.8,0.109571975417323,"Peaks only","Oscillating (resource_decrease=0.005)"
752,0.109113051753972,"Peaks only","Oscillating (resource_decrease=0.005)"
752.2,0.106612562365789,"Peaks only","Oscillating (resource_decrease=0.005)"
752.4,0.105123736474825,"Peaks only","Oscillating (resource_decrease=0.005)"
752.6,0.106039703820043,"Peaks only","Oscillating (resource_decrease=0.005)"
752.8,0.104153531108884,"Peaks only","Oscillating (resource_decrease=0.005)"
753,0.103976360565315,"Peaks only","Oscillating (resource_decrease=0.005)"
753.2,0.105292721013274,"Peaks only","Oscillating (resource_decrease=0.005)"
753.4,0.105266617460885,"Peaks only","Oscillating (resource_decrease=0.005)"
753.6,0.103040912052797,"Peaks only","Oscillating (resource_decrease=0.005)"
753.8,0.0985997510219419,"Peaks only","Oscillating (resource_decrease=0.005)"
754,0.0923497510276815,"Peaks only","Oscillating (resource_decrease=0.005)"
754.2,0.0850652667963264,"Peaks only","Oscillating (resource_decrease=0.005)"
754.4,0.0775829477030352,"Peaks only","Oscillating (resource_decrease=0.005)"
754.6,0.0704342597810678,"Peaks only","Oscillating (resource_decrease=0.005)"
754.8,0.0638332441111041,"Peaks only","Oscillating (resource_decrease=0.005)"
755,0.0579745235299038,"Peaks only","Oscillating (resource_decrease=0.005)"
755.2,0.0531224503572763,"Peaks only","Oscillating (resource_decrease=0.005)"
755.4,0.0494652689943767,"Peaks only","Oscillating (resource_decrease=0.005)"
755.6,0.0471287426455843,"Peaks only","Oscillating (resource_decrease=0.005)"
755.8,0.0463436950908201,"Peaks only","Oscillating (resource_decrease=0.005)"
756,0.0475257316616697,"Peaks only","Oscillating (resource_decrease=0.005)"
756.2,0.0511490961330736,"Peaks only","Oscillating (resource_decrease=0.005)"
756.4,0.0574373967974573,"Peaks only","Oscillating (resource_decrease=0.005)"
756.6,0.06600237127432,"Peaks only","Oscillating (resource_decrease=0.005)"
756.8,0.075696920124488,"Peaks only","Oscillating (resource_decrease=0.005)"
757,0.0849132115295411,"Peaks only","Oscillating (resource_decrease=0.005)"
757.2,0.0956131494380602,"Peaks only","Oscillating (resource_decrease=0.005)"
757.4,0.104650358024798,"Peaks only","Oscillating (resource_decrease=0.005)"
757.6,0.109280871529427,"Peaks only","Oscillating (resource_decrease=0.005)"
757.8,0.109574317367467,"Peaks only","Oscillating (resource_decrease=0.005)"
758,0.107171367748973,"Peaks only","Oscillating (resource_decrease=0.005)"
758.2,0.105093014462574,"Peaks only","Oscillating (resource_decrease=0.005)"
758.4,0.105337781817018,"Peaks only","Oscillating (resource_decrease=0.005)"
758.6,0.103228287101332,"Peaks only","Oscillating (resource_decrease=0.005)"
758.8,0.103206205761345,"Peaks only","Oscillating (resource_decrease=0.005)"
759,0.105033877029367,"Peaks only","Oscillating (resource_decrease=0.005)"
759.2,0.105720540925324,"Peaks only","Oscillating (resource_decrease=0.005)"
759.4,0.10420304930733,"Peaks only","Oscillating (resource_decrease=0.005)"
759.6,0.100343009678739,"Peaks only","Oscillating (resource_decrease=0.005)"
759.8,0.0944666350306462,"Peaks only","Oscillating (resource_decrease=0.005)"
760,0.0873208226527677,"Peaks only","Oscillating (resource_decrease=0.005)"
760.2,0.0798087438817009,"Peaks only","Oscillating (resource_decrease=0.005)"
760.4,0.0725852621352443,"Peaks only","Oscillating (resource_decrease=0.005)"
760.6,0.0659287750418639,"Peaks only","Oscillating (resource_decrease=0.005)"
760.8,0.0599897237838524,"Peaks only","Oscillating (resource_decrease=0.005)"
761,0.0549666498464567,"Peaks only","Oscillating (resource_decrease=0.005)"
761.2,0.0510081594151216,"Peaks only","Oscillating (resource_decrease=0.005)"
761.4,0.0482106737667097,"Peaks only","Oscillating (resource_decrease=0.005)"
761.6,0.0467851299305166,"Peaks only","Oscillating (resource_decrease=0.005)"
761.8,0.0471529212985689,"Peaks only","Oscillating (resource_decrease=0.005)"
762,0.049845618745269,"Peaks only","Oscillating (resource_decrease=0.005)"
762.2,0.0552270825998704,"Peaks only","Oscillating (resource_decrease=0.005)"
762.4,0.0631309651000107,"Peaks only","Oscillating (resource_decrease=0.005)"
762.6,0.0726313293451635,"Peaks only","Oscillating (resource_decrease=0.005)"
762.8,0.0822073320162966,"Peaks only","Oscillating (resource_decrease=0.005)"
763,0.0902972175302008,"Peaks only","Oscillating (resource_decrease=0.005)"
763.2,0.0994502249581152,"Peaks only","Oscillating (resource_decrease=0.005)"
763.4,0.106731350346357,"Peaks only","Oscillating (resource_decrease=0.005)"
763.6,0.109577959233061,"Peaks only","Oscillating (resource_decrease=0.005)"
763.8,0.108613205490849,"Peaks only","Oscillating (resource_decrease=0.005)"
764,0.106291527900278,"Peaks only","Oscillating (resource_decrease=0.005)"
764.2,0.105464318713956,"Peaks only","Oscillating (resource_decrease=0.005)"
764.4,0.106938407811688,"Peaks only","Oscillating (resource_decrease=0.005)"
764.6,0.105128181103384,"Peaks only","Oscillating (resource_decrease=0.005)"
764.8,0.104706608624966,"Peaks only","Oscillating (resource_decrease=0.005)"
765,0.105486413917795,"Peaks only","Oscillating (resource_decrease=0.005)"
765.2,0.104774583607606,"Peaks only","Oscillating (resource_decrease=0.005)"
765.4,0.101898003376128,"Peaks only","Oscillating (resource_decrease=0.005)"
765.6,0.096952261452212,"Peaks only","Oscillating (resource_decrease=0.005)"
765.8,0.0904094736446682,"Peaks only","Oscillating (resource_decrease=0.005)"
766,0.0830409811817678,"Peaks only","Oscillating (resource_decrease=0.005)"
766.2,0.0755943605663327,"Peaks only","Oscillating (resource_decrease=0.005)"
766.4,0.0684885914344519,"Peaks only","Oscillating (resource_decrease=0.005)"
766.6,0.0619088332207107,"Peaks only","Oscillating (resource_decrease=0.005)"
766.8,0.056110065410703,"Peaks only","Oscillating (resource_decrease=0.005)"
767,0.0514168880766132,"Peaks only","Oscillating (resource_decrease=0.005)"
767.2,0.0480533098187522,"Peaks only","Oscillating (resource_decrease=0.005)"
767.4,0.0461710919651918,"Peaks only","Oscillating (resource_decrease=0.005)"
767.6,0.0460140912087154,"Peaks only","Oscillating (resource_decrease=0.005)"
767.8,0.0479814112801248,"Peaks only","Oscillating (resource_decrease=0.005)"
768,0.0524748953699222,"Peaks only","Oscillating (resource_decrease=0.005)"
768.2,0.0595643895316709,"Peaks only","Oscillating (resource_decrease=0.005)"
768.4,0.0686449345996495,"Peaks only","Oscillating (resource_decrease=0.005)"
768.6,0.0783851186689821,"Peaks only","Oscillating (resource_decrease=0.005)"
768.8,0.0871441533477542,"Peaks only","Oscillating (resource_decrease=0.005)"
769,0.0971053162420775,"Peaks only","Oscillating (resource_decrease=0.005)"
769.2,0.105267869880766,"Peaks only","Oscillating (resource_decrease=0.005)"
769.4,0.109079574983822,"Peaks only","Oscillating (resource_decrease=0.005)"
769.6,0.10891557870785,"Peaks only","Oscillating (resource_decrease=0.005)"
769.8,0.106698710889637,"Peaks only","Oscillating (resource_decrease=0.005)"
770,0.105286991640099,"Peaks only","Oscillating (resource_decrease=0.005)"
770.2,0.106158164155565,"Peaks only","Oscillating (resource_decrease=0.005)"
770.4,0.104261698767499,"Peaks only","Oscillating (resource_decrease=0.005)"
770.6,0.104132518479835,"Peaks only","Oscillating (resource_decrease=0.005)"
770.8,0.10556757889008,"Peaks only","Oscillating (resource_decrease=0.005)"
771,0.105701390850932,"Peaks only","Oscillating (resource_decrease=0.005)"
771.2,0.103652565066413,"Peaks only","Oscillating (resource_decrease=0.005)"
771.4,0.099384635748147,"Peaks only","Oscillating (resource_decrease=0.005)"
771.6,0.0932721708777607,"Peaks only","Oscillating (resource_decrease=0.005)"
771.8,0.0860620577238061,"Peaks only","Oscillating (resource_decrease=0.005)"
772,0.0785898684825311,"Peaks only","Oscillating (resource_decrease=0.005)"
772.2,0.0714076339933031,"Peaks only","Oscillating (resource_decrease=0.005)"
772.4,0.0647344981029635,"Peaks only","Oscillating (resource_decrease=0.005)"
772.6,0.0587453859055836,"Peaks only","Oscillating (resource_decrease=0.005)"
772.8,0.0537020479457662,"Peaks only","Oscillating (resource_decrease=0.005)"
773,0.0498126782539388,"Peaks only","Oscillating (resource_decrease=0.005)"
773.2,0.0472182600884882,"Peaks only","Oscillating (resource_decrease=0.005)"
773.4,0.0461498012710905,"Peaks only","Oscillating (resource_decrease=0.005)"
773.6,0.0470171669068385,"Peaks only","Oscillating (resource_decrease=0.005)"
773.8,0.0503033638347733,"Peaks only","Oscillating (resource_decrease=0.005)"
774,0.0562781733179,"Peaks only","Oscillating (resource_decrease=0.005)"
774.2,0.0646389695651439,"Peaks only","Oscillating (resource_decrease=0.005)"
774.4,0.0743226497317097,"Peaks only","Oscillating (resource_decrease=0.005)"
774.6,0.0837410728987104,"Peaks only","Oscillating (resource_decrease=0.005)"
774.8,0.0913809355096048,"Peaks only","Oscillating (resource_decrease=0.005)"
775,0.0999664644391122,"Peaks only","Oscillating (resource_decrease=0.005)"
775.2,0.106686004812947,"Peaks only","Oscillating (resource_decrease=0.005)"
775.4,0.109138743619079,"Peaks only","Oscillating (resource_decrease=0.005)"
775.6,0.108154594650635,"Peaks only","Oscillating (resource_decrease=0.005)"
775.8,0.106211129337227,"Peaks only","Oscillating (resource_decrease=0.005)"
776,0.105864638146475,"Peaks only","Oscillating (resource_decrease=0.005)"
776.2,0.103292671591969,"Peaks only","Oscillating (resource_decrease=0.005)"
776.4,0.103128588375825,"Peaks only","Oscillating (resource_decrease=0.005)"
776.6,0.10505921391271,"Peaks only","Oscillating (resource_decrease=0.005)"
776.8,0.105964557816491,"Peaks only","Oscillating (resource_decrease=0.005)"
777,0.104817001806932,"Peaks only","Oscillating (resource_decrease=0.005)"
777.2,0.10156694200351,"Peaks only","Oscillating (resource_decrease=0.005)"
777.4,0.0964083311594828,"Peaks only","Oscillating (resource_decrease=0.005)"
777.6,0.0898005399954463,"Peaks only","Oscillating (resource_decrease=0.005)"
777.8,0.0824840501571751,"Peaks only","Oscillating (resource_decrease=0.005)"
778,0.075175079174742,"Peaks only","Oscillating (resource_decrease=0.005)"
778.2,0.0682901039581668,"Peaks only","Oscillating (resource_decrease=0.005)"
778.4,0.0620322366938443,"Peaks only","Oscillating (resource_decrease=0.005)"
778.6,0.0566090756844082,"Peaks only","Oscillating (resource_decrease=0.005)"
778.8,0.0522041676988372,"Peaks only","Oscillating (resource_decrease=0.005)"
779,0.0489336682534443,"Peaks only","Oscillating (resource_decrease=0.005)"
779.2,0.0469815188708698,"Peaks only","Oscillating (resource_decrease=0.005)"
779.4,0.0467126659745476,"Peaks only","Oscillating (resource_decrease=0.005)"
779.6,0.0486225386192008,"Peaks only","Oscillating (resource_decrease=0.005)"
779.8,0.053130201531601,"Peaks only","Oscillating (resource_decrease=0.005)"
780,0.060259640792905,"Peaks only","Oscillating (resource_decrease=0.005)"
780.2,0.0693489283437868,"Peaks only","Oscillating (resource_decrease=0.005)"
780.4,0.0790510680506703,"Peaks only","Oscillating (resource_decrease=0.005)"
780.6,0.0877609174278561,"Peaks only","Oscillating (resource_decrease=0.005)"
780.8,0.0977234437117492,"Peaks only","Oscillating (resource_decrease=0.005)"
781,0.105884490392793,"Peaks only","Oscillating (resource_decrease=0.005)"
781.2,0.109571850400404,"Peaks only","Oscillating (resource_decrease=0.005)"
781.4,0.109112814285422,"Peaks only","Oscillating (resource_decrease=0.005)"
781.6,0.106612445358909,"Peaks only","Oscillating (resource_decrease=0.005)"
781.8,0.105123871015606,"Peaks only","Oscillating (resource_decrease=0.005)"
782,0.106040035909031,"Peaks only","Oscillating (resource_decrease=0.005)"
782.2,0.104153899659654,"Peaks only","Oscillating (resource_decrease=0.005)"
782.4,0.103976659815526,"Peaks only","Oscillating (resource_decrease=0.005)"
782.6,0.105292861504488,"Peaks only","Oscillating (resource_decrease=0.005)"
782.8,0.105266555840981,"Peaks only","Oscillating (resource_decrease=0.005)"
783,0.103040665895803,"Peaks only","Oscillating (resource_decrease=0.005)"
783.2,0.0985993707665442,"Peaks only","Oscillating (resource_decrease=0.005)"
783.4,0.0923493010745802,"Peaks only","Oscillating (resource_decrease=0.005)"
783.6,0.0850648053558307,"Peaks only","Oscillating (resource_decrease=0.005)"
783.8,0.0775825034686344,"Peaks only","Oscillating (resource_decrease=0.005)"
784,0.0704338255056416,"Peaks only","Oscillating (resource_decrease=0.005)"
784.2,0.0638327987558489,"Peaks only","Oscillating (resource_decrease=0.005)"
784.4,0.0579740612605228,"Peaks only","Oscillating (resource_decrease=0.005)"
784.6,0.053121989112744,"Peaks only","Oscillating (resource_decrease=0.005)"
784.8,0.0494648465186163,"Peaks only","Oscillating (resource_decrease=0.005)"
785,0.0471284099349599,"Peaks only","Oscillating (resource_decrease=0.005)"
785.2,0.0463435072438971,"Peaks only","Oscillating (resource_decrease=0.005)"
785.4,0.0475257366203192,"Peaks only","Oscillating (resource_decrease=0.005)"
785.6,0.0511493208602592,"Peaks only","Oscillating (resource_decrease=0.005)"
785.8,0.0574378301636657,"Peaks only","Oscillating (resource_decrease=0.005)"
786,0.0660029504196299,"Peaks only","Oscillating (resource_decrease=0.005)"
786.2,0.0756975355083321,"Peaks only","Oscillating (resource_decrease=0.005)"
786.4,0.0849137382658262,"Peaks only","Oscillating (resource_decrease=0.005)"
786.6,0.0956135069776291,"Peaks only","Oscillating (resource_decrease=0.005)"
786.8,0.104650498812689,"Peaks only","Oscillating (resource_decrease=0.005)"
787,0.109280800191614,"Peaks only","Oscillating (resource_decrease=0.005)"
787.2,0.109574122907265,"Peaks only","Oscillating (resource_decrease=0.005)"
787.4,0.107171215768453,"Peaks only","Oscillating (resource_decrease=0.005)"
787.6,0.10509303179726,"Peaks only","Oscillating (resource_decrease=0.005)"
787.8,0.105337965382153,"Peaks only","Oscillating (resource_decrease=0.005)"
788,0.103228542742833,"Peaks only","Oscillating (resource_decrease=0.005)"
788.2,0.103206453194028,"Peaks only","Oscillating (resource_decrease=0.005)"
788.4,0.105034044756402,"Peaks only","Oscillating (resource_decrease=0.005)"
788.6,0.105720585824073,"Peaks only","Oscillating (resource_decrease=0.005)"
788.8,0.104202973734267,"Peaks only","Oscillating (resource_decrease=0.005)"
789,0.100342842496066,"Peaks only","Oscillating (resource_decrease=0.005)"
789.2,0.094466416278543,"Peaks only","Oscillating (resource_decrease=0.005)"
789.4,0.0873205922343348,"Peaks only","Oscillating (resource_decrease=0.005)"
789.6,0.0798085263078592,"Peaks only","Oscillating (resource_decrease=0.005)"
789.8,0.0725850575180969,"Peaks only","Oscillating (resource_decrease=0.005)"
790,0.0659285668201989,"Peaks only","Oscillating (resource_decrease=0.005)"
790.2,0.0599894967520821,"Peaks only","Oscillating (resource_decrease=0.005)"
790.4,0.0549664020126455,"Peaks only","Oscillating (resource_decrease=0.005)"
790.6,0.0510079051536025,"Peaks only","Oscillating (resource_decrease=0.005)"
790.8,0.0482104416097378,"Peaks only","Oscillating (resource_decrease=0.005)"
791,0.0467849557207033,"Peaks only","Oscillating (resource_decrease=0.005)"
791.2,0.0471528391743446,"Peaks only","Oscillating (resource_decrease=0.005)"
791.4,0.0498456521670676,"Peaks only","Oscillating (resource_decrease=0.005)"
791.6,0.0552272355298449,"Peaks only","Oscillating (resource_decrease=0.005)"
791.8,0.0631312147571833,"Peaks only","Oscillating (resource_decrease=0.005)"
792,0.0726316260853657,"Peaks only","Oscillating (resource_decrease=0.005)"
792.2,0.0822076111490585,"Peaks only","Oscillating (resource_decrease=0.005)"
792.4,0.0902974196915067,"Peaks only","Oscillating (resource_decrease=0.005)"
792.6,0.0994503205041157,"Peaks only","Oscillating (resource_decrease=0.005)"
792.8,0.106731333547456,"Peaks only","Oscillating (resource_decrease=0.005)"
793,0.109577859715408,"Peaks only","Oscillating (resource_decrease=0.005)"
793.2,0.108613098569344,"Peaks only","Oscillating (resource_decrease=0.005)"
793.4,0.106291495501337,"Peaks only","Oscillating (resource_decrease=0.005)"
793.6,0.105464383765655,"Peaks only","Oscillating (resource_decrease=0.005)"
793.8,0.1069385377088,"Peaks only","Oscillating (resource_decrease=0.005)"
794,0.105128320752723,"Peaks only","Oscillating (resource_decrease=0.005)"
794.2,0.104706725599562,"Peaks only","Oscillating (resource_decrease=0.005)"
794.4,0.10548648340421,"Peaks only","Oscillating (resource_decrease=0.005)"
794.6,0.104774595236072,"Peaks only","Oscillating (resource_decrease=0.005)"
794.8,0.101897965678851,"Peaks only","Oscillating (resource_decrease=0.005)"
795,0.0969521928576619,"Peaks only","Oscillating (resource_decrease=0.005)"
795.2,0.0904093947758971,"Peaks only","Oscillating (resource_decrease=0.005)"
795.4,0.083040907164087,"Peaks only","Oscillating (resource_decrease=0.005)"
795.6,0.0755942950818025,"Peaks only","Oscillating (resource_decrease=0.005)"
795.8,0.0684885273039592,"Peaks only","Oscillating (resource_decrease=0.005)"
796,0.0619087595044325,"Peaks only","Oscillating (resource_decrease=0.005)"
796.2,0.0561099751519573,"Peaks only","Oscillating (resource_decrease=0.005)"
