"value","metric","direction","branch"
0.00687996563766177,349739.896035227,"Backward","max"
0.00733347004048986,371347.792535648,"Backward","max"
0.00781686794195093,393200.644734775,"Backward","max"
0.00833212982183516,423559.995952403,"Backward","max"
0.00888135604739253,449728.702062318,"Backward","max"
0.00946678543508134,476194.067020505,"Backward","max"
0.0100908043766784,512961.409907689,"Backward","max"
0.0107559565669524,544653.582232461,"Backward","max"
0.0114649533725525,576705.029612772,"Backward","max"
0.01222068488438,621232.90813341,"Backward","max"
0.0130262316984953,659614.392584503,"Backward","max"
0.0138848774735829,698430.984790804,"Backward","max"
0.0148001223161631,752357.42629712,"Backward","max"
0.0157756970481112,798840.145549473,"Backward","max"
0.0168155784146454,845849.811373047,"Backward","max"
0.0179240052947736,911158.583992576,"Backward","max"
0.0191054959802789,967452.477258905,"Backward","max"
0.0203648665936786,1024384.54046267,"Backward","max"
0.0217072507202334,1103478.12909803,"Backward","max"
0.0231381203340335,1171654.05490556,"Backward","max"
0.024663308103462,1240602.85009169,"Backward","max"
0.0262890311669608,1336390.83556899,"Backward","max"
0.0280219164760149,1418956.75151522,"Backward","max"
0.0298690278086629,1502458.66748485,"Backward","max"
0.0318378945636467,1618464.76001529,"Backward","max"
0.0339365424525768,1718457.98189374,"Backward","max"
0.0361735262152219,1819584.76665881,"Backward","max"
0.0385579644912822,1960076.43100614,"Backward","max"
0.0410995769907929,2081175.36519761,"Backward","max"
0.0438087241146775,2203647.12501496,"Backward","max"
0.0466964491869556,2373792.56583224,"Backward","max"
0.0497745234707567,2520452.02521177,"Backward","max"
0.0530554941516408,2668774.07448492,"Backward","max"
0.0565527354838179,2874832.35677085,"Backward","max"
0.0602805033077572,3052447.43793656,"Backward","max"
0.0642539931614146,3232076.03422188,"Backward","max"
0.0684894022219591,3481627.33277376,"Backward","max"
0.0730039953304907,3696731.88307664,"Backward","max"
0.0778161753688885,3914274.94401439,"Backward","max"
0.0829455582756652,4216499.39196214,"Backward","max"
0.0884130530066174,4477006.36725576,"Backward","max"
0.0942409467662148,4740466.55311058,"Backward","max"
0.100452995857159,5106481.94740998,"Backward","max"
0.107074522518443,5421974.50245446,"Backward","max"
0.11413251814665,5741043.60643673,"Backward","max"
0.121655753321259,6184314.39334824,"Backward","max"
0.129674895082454,6566398.41309255,"Backward","max"
0.138222631939487,6952813.88909336,"Backward","max"
0.147333807119186,7489646.47491793,"Backward","max"
0.157045560597752,7952377.51531779,"Backward","max"
0.167397480494824,8420354.25914674,"Backward","max"
0.178431764446936,9070496.86957588,"Backward","max"
0.190193391618168,9630897.21982285,"Backward","max"
0.202730306049177,10197650.5044566,"Backward","max"
0.216093612091972,10985019.7247813,"Backward","max"
0.230337782727109,11663704.7684236,"Backward","max"
0.245520881612455,12350083.9913247,"Backward","max"
0.261704799768669,13303646.3429044,"Backward","max"
0.278955507866198,14125587.1082192,"Backward","max"
0.297343325142195,14956853.8901806,"Backward","max"
0.316943206043542,16111733.8171248,"Backward","max"
0.337835045764423,17107274.4255438,"Backward","max"
0.360104005923919,18114291.0326018,"Backward","max"
0.383840861711186,19514037.8972652,"Backward","max"
0.409142371913279,20722272.0768923,"Backward","max"
0.436111673333985,21948434.3804259,"Backward","max"
0.464858701211424,23669885.8551632,"Backward","max"
0.495500637348183,25191931.9892386,"Backward","max"
0.528162387780688,26753652.8980569,"Backward","max"
0.562977091934958,28341764.4235755,"Backward","max"
0.600086665344198,30583634.1414934,"Backward","max"
0.639642378140535,32595377.4852877,"Backward","max"
0.681805471679,34732805.6142775,"Backward","max"
0.726747815807305,36992960.2880915,"Backward","max"
0.774652609460652,39354496.2715273,"Backward","max"
0.825715127437423,41747929.3491941,"Backward","max"
0.880143516399827,43968368.3513069,"Backward","max"
0.938159643344259,45372967.0227239,"Backward","max"
1,45633900.0010486,"Backward","max"
0.005,250273.654455408,"Backward","min"
0.00532958333421431,265320.78731737,"Backward","min"
0.00568089170326698,285394.465112955,"Backward","min"
0.0060553571490416,303099.27254467,"Backward","min"
0.00645450610884952,321322.425254323,"Backward","min"
0.00687996563766177,345633.082923734,"Backward","min"
0.00733347004048986,367074.869374542,"Backward","min"
0.00781686794195093,389144.408982236,"Backward","min"
0.00833212982183516,418586.351925511,"Backward","min"
0.00888135604739253,444553.886900137,"Backward","min"
0.00946678543508134,471281.675788038,"Backward","min"
0.0100908043766784,506937.971724685,"Backward","min"
0.0107559565669524,538386.511435007,"Backward","min"
0.0114649533725525,570755.772939091,"Backward","min"
0.01222068488438,613938.094240756,"Backward","min"
0.0130262316984953,652024.522193119,"Backward","min"
0.0138848774735829,691226.010004714,"Backward","min"
0.0148001223161631,743522.88560596,"Backward","min"
0.0157756970481112,789648.270362521,"Backward","min"
0.0168155784146454,837124.072257124,"Backward","min"
0.0179240052947736,900459.324166035,"Backward","min"
0.0191054959802789,956320.459833623,"Backward","min"
0.0203648665936786,1013817.04711542,"Backward","min"
0.0217072507202334,1090520.56120201,"Backward","min"
0.0231381203340335,1158172.38664568,"Backward","min"
0.024663308103462,1227804.86081414,"Backward","min"
0.0262890311669608,1320698.29529031,"Backward","min"
0.0280219164760149,1402629.48825952,"Backward","min"
0.0298690278086629,1486959.38831182,"Backward","min"
0.0318378945636467,1599459.97282268,"Backward","min"
0.0339365424525768,1698684.49983781,"Backward","min"
0.0361735262152219,1800814.03246974,"Backward","min"
0.0385579644912822,1937060.27620757,"Backward","min"
0.0410995769907929,2057228.26601185,"Backward","min"
0.0438087241146775,2180914.42512205,"Backward","min"
0.0466964491869556,2345918.35833166,"Backward","min"
0.0497745234707567,2491450.3775611,"Backward","min"
0.0530554941516408,2641243.15112221,"Backward","min"
0.0565527354838179,2841074.70043835,"Backward","min"
0.0602805033077572,3017324.37104947,"Backward","min"
0.0642539931614146,3198734.11950106,"Backward","min"
0.0684894022219591,3440744.39965219,"Backward","min"
0.0730039953304907,3654195.34024245,"Backward","min"
0.0778161753688885,3873895.5036809,"Backward","min"
0.0829455582756652,4166987.23969184,"Backward","min"
0.0884130530066174,4425491.57550645,"Backward","min"
0.0942409467662148,4691564.16657104,"Backward","min"
0.100452995857159,5046519.19436703,"Backward","min"
0.107074522518443,5359586.40995416,"Backward","min"
0.11413251814665,5681819.32324873,"Backward","min"
0.121655753321259,6111695.2162836,"Backward","min"
0.129674895082454,6490841.97670081,"Backward","min"
0.138222631939487,6881089.05176192,"Backward","min"
0.147333807119186,7401699.4642796,"Backward","min"
0.157045560597752,7860873.27376051,"Backward","min"
0.167397480494824,8333490.35756425,"Backward","min"
0.178431764446936,8963986.7566825,"Backward","min"
0.190193391618168,9520079.04452969,"Backward","min"
0.202730306049177,10092452.1078359,"Backward","min"
0.216093612091972,10856028.3454921,"Backward","min"
