"t","total","selected","juvenile","fish_level"
16.8,0.482600222960035,0.0129894686782976,0.469610754281737,10
17,0.503281419011877,0.0130123315774757,0.490269087434402,10
17.2,0.516966080069788,0.0128586496422406,0.504107430427547,10
17.4,0.525552175278462,0.0125886855661337,0.512963489712328,10
17.6,0.53019969946601,0.0122522896831221,0.517947409782888,10
17.8,0.531679945863293,0.0118790983824519,0.519800847480842,10
18,0.530544414254591,0.0114840325657371,0.519060381688854,10
18.2,0.527200400852509,0.0110735967287606,0.516126804123749,10
18.4,0.521953129442304,0.0106502598921505,0.511302869550154,10
18.6,0.515035423914259,0.0102151041243313,0.504820319789928,10
18.8,0.506628610835395,0.00976939670313453,0.496859214132261,10
19,0.496875306565071,0.00931553085639358,0.487559775708678,10
19.2,0.48588896598386,0.00885767318759654,0.477031292796263,10
19.4,0.473756634436235,0.00840208028265139,0.465354554153584,10
19.6,0.460543098440104,0.00795720028983138,0.452585898150273,10
19.8,0.446291149901231,0.00753347830922562,0.438757671592005,10
20,0.431021786219296,0.00714306441787082,0.423878721801426,10
20.2,0.410131978925811,0.00203393364959923,0.408098045276212,10
20.4,0.392999879235308,0.00167376939299939,0.391326109842309,10
20.6,0.374903853476385,0.00164104366260602,0.373262809813779,10
20.8,0.355435658505626,0.00166682257744658,0.353768835928179,10
21,0.334409391294331,0.00176845266060766,0.332640938633723,10
21.2,0.311508642159221,0.00202033571252534,0.309488306446696,10
21.4,0.286115461675241,0.00262661471281457,0.283488846962426,10
21.6,0.256860969328249,0.00424961246761064,0.252611356860639,10
21.8,0.22005775746843,0.00933224547111521,0.210725511997315,10
22,0.164769084215559,0.0251357658330745,0.139633318382484,10
22.2,0.078177007367881,0.0415134070255869,0.0366636003422941,10
22.4,0.0402397414017251,0.0111026181776714,0.0291371232240537,10
22.6,0.164955575485396,0.00123141809048571,0.163724157394911,10
22.8,0.333177914299288,0.0015262224940961,0.331651691805191,10
23,0.424628128314187,0.00233491292118585,0.422293215393001,10
23.2,0.480649587695499,0.00297355031139633,0.477676037384103,10
23.4,0.518036483463555,0.00345292258084494,0.51458356088271,10
23.6,0.543731084220684,0.00373526224647179,0.539995821974212,10
23.8,0.561846444895995,0.00387553915662172,0.557970905739373,10
24,0.574874842276083,0.00392772580079204,0.570947116475291,10
24.2,0.584340738584267,0.00392615213474241,0.580414586449524,10
24.4,0.591181435958237,0.00389120294197119,0.587290233016266,10
24.6,0.59596512506999,0.0038347501387406,0.59213037493125,10
24.8,0.599022901943272,0.00376363919566864,0.595259262747604,10
25,0.600539782926131,0.00368179420996669,0.596857988716164,10
25.2,0.600626128481975,0.00359145894180525,0.59703466954017,10
25.4,0.599364284728649,0.00349392965363621,0.595870355075013,10
25.6,0.596839305785823,0.00338999820714477,0.593449307578678,10
25.8,0.593130321232133,0.00328024200023681,0.589850079231896,10
26,0.588324449901216,0.0031652467494007,0.585159203151815,10
26.2,0.582487193829039,0.00304574775309677,0.579441446075942,10
26.4,0.575689693593476,0.00292277096138895,0.572766922632087,10
26.6,0.567976070516982,0.00279766477811477,0.565178405738868,10
26.8,0.559396239176331,0.00267205122045865,0.556724187955873,10
27,0.549975353414991,0.00254777327604924,0.547427580138942,10
27.2,0.539743605304406,0.00242659810001061,0.537317007204395,10
27.4,0.528711983976132,0.00231019850722506,0.526401785468907,10
27.6,0.516895025111488,0.00219981413148956,0.514695210979999,10
27.8,0.504296658980775,0.00209640263218002,0.502200256348595,10
28,0.49092018988495,0.00200047726930998,0.48891971261564,10
28.2,0.476766601834138,0.0019124358538326,0.474854165980306,10
28.4,0.461830952679629,0.0018325923011602,0.459998360378469,10
28.6,0.446105666029557,0.00176159955049715,0.444344066479059,10
28.8,0.429572784267622,0.00170070740000096,0.427872076867621,10
29,0.412201384482005,0.00165235869502457,0.41054902578698,10
29.2,0.393938559434425,0.00162112543408162,0.392317434000343,10
29.4,0.374697295768095,0.00161555716809986,0.373081738599995,10
29.6,0.354336757572771,0.00165236358811862,0.352684393984652,10
29.8,0.332626856017383,0.00176686132513844,0.330859994692245,10
30,0.309177326937857,0.0020428874915689,0.307134439446289,10
30.2,0.283267119249669,0.00271248290116094,0.280554636348508,10
30.4,0.253334574093511,0.00454103931714606,0.248793534776365,10
30.6,0.215166466471991,0.0103617047677752,0.204804761704215,10
30.8,0.156554465880243,0.0278667270558853,0.128687738824358,10
31,0.0684364151503705,0.0399245860895963,0.0285118290607741,10
31.2,0.0454449102099295,0.00858014417348986,0.0368647660364397,10
31.4,0.18677349050687,0.00109643821590456,0.185677052290965,10
31.6,0.346576418734369,0.00162652088262157,0.344949897851747,10
31.8,0.432257903555615,0.00240944971094797,0.429848453844667,10
32,0.485683733449557,0.0030359046986774,0.48264782875088,10
32.2,0.521481454828202,0.00349324038937061,0.517988214438832,10
32.4,0.546158010721452,0.00375691935228205,0.54240109136917,10
32.6,0.563600761902081,0.00388532595487663,0.559715435947204,10
32.8,0.576167174156558,0.0039302835701083,0.57223689058645,10
33,0.58530102539889,0.00392427835608131,0.581376747042808,10
33.2,0.591889734873523,0.00388653806453023,0.588003196808993,10
33.4,0.596469661591393,0.00382824415004069,0.592641417441352,10
33.6,0.599351560174126,0.00375583820124463,0.595595721972881,10
33.8,0.600709018569015,0.00367301083208988,0.597036007736925,10
34,0.600646848527715,0.003581872442745,0.59706497608497,10
34.2,0.599246735708932,0.00348364573029563,0.595763089978636,10
34.4,0.5965928571994,0.00337908610280458,0.593213771096595,10
34.6,0.592764939572718,0.00326876115720769,0.58949617841551,10
34.8,0.587848488582467,0.00315326664915189,0.584695221933315,10
35,0.581908534298415,0.00303336041926235,0.578875173879153,10
35.2,0.575014593320425,0.00291010580545755,0.572104487514968,10
35.4,0.567209898783069,0.00278487851307778,0.564425020269991,10
35.6,0.558542994796025,0.0026593331755733,0.555883661620451,10
35.8,0.549038455555653,0.00253531355515382,0.546503142000499,10
36,0.538724893860031,0.0024145801405456,0.536310313719485,10
36.2,0.527613659652809,0.00229877223364777,0.525314887419161,10
36.4,0.515717383931213,0.00218908913808585,0.513528294793127,10
36.6,0.503041092633479,0.00208644773311961,0.50095464490036,10
36.8,0.489586503494565,0.00199132946121692,0.487595174033348,10
37,0.475355129147236,0.00190411806683626,0.473451011080399,10
37.2,0.460341327371446,0.00182514347130582,0.458516183900141,10
37.4,0.444536804516098,0.00175509578357899,0.442781708732519,10
37.6,0.427922667898927,0.00169531990664833,0.426227347992278,10
37.8,0.410466154648753,0.00164841028497328,0.40881774436378,10
38,0.392111731063494,0.00161922525999891,0.390492505803495,10
38.2,0.372768141201736,0.00161687084620742,0.371151270355529,10
38.4,0.352287723472966,0.00165924726549104,0.350628476207475,10
38.6,0.330428766186041,0.00178455424711358,0.328644211938927,10
38.8,0.306778899473256,0.00208469155249372,0.304694207920762,10
39,0.280567149122442,0.002818286264265,0.277748862858177,10
39.2,0.250090331313408,0.00485243818175635,0.245237893131651,10
39.4,0.210661324326045,0.0113960559914872,0.199265268334558,10
39.6,0.149000518231109,0.0303088741751163,0.118691644055992,10
39.8,0.0606822215557738,0.0377160172929066,0.0229662042628672,10
40,0.0518592830513511,0.00681531588339463,0.0450439671679565,10
40.2,0.205650906670807,0.00104257376441105,0.204608332906396,10
40.4,0.357303974435099,0.00171469995084632,0.355589274484253,10
40.6,0.438509716653672,0.00247517775234801,0.436034538901324,10
40.8,0.48981164780851,0.00308942462486904,0.486722223183641,10
41,0.524295050371688,0.00352667840638742,0.5207683719653,10
41.2,0.548127215090953,0.00377436976878596,0.544352845322167,10
41.4,0.565009949806993,0.00389271786082728,0.561117231946166,10
41.6,0.577189734436215,0.00393154842538869,0.573258186010827,10
41.8,0.586043643266386,0.00392177061873468,0.582121872647651,10
42,0.592417602801128,0.00388163406828805,0.58853596873284,10
42.2,0.596821368334533,0.00382173921909023,0.592999629115443,10
42.4,0.599548730440841,0.00374818880593757,0.595800541634904,10
42.6,0.600764094456396,0.00366447795588457,0.597099616500511,10
42.8,0.600567993531276,0.00357260579651123,0.596995387734765,10
43,0.599042285780803,0.00347373418198014,0.595568551598822,10
43.2,0.59627034304226,0.00336858930850916,0.592901753733751,10
43.4,0.592333062712528,0.00325773300900898,0.589075329703519,10
43.6,0.587313997731609,0.00314177209928768,0.584172225632322,10
43.8,0.581278509779548,0.00302148707034168,0.578257022709207,10
44,0.5742939504715,0.00289797622743502,0.571395974244065,10
0,0.0123393149976886,0.00509146475862765,0.0072478502390609,20
1,0.428841546554484,0.0129700655893344,0.415871480965149,20
2,0.488486633167787,0.0108506721614441,0.477635961006343,20
3,0.453496400546156,0.00858593000454269,0.444910470541613,20
4,0.377063210973693,0.0067109398939368,0.370352271079756,20
5,0.262717250500375,0.0116888784074209,0.251028372092955,20
6,0.101827499608286,0.0464882324154842,0.0553392671928019,20
7,0.486147743861629,0.0128079953336954,0.473339748527934,20
8,0.542475718419051,0.0121913767303843,0.530284341688667,20
9,0.523708948028917,0.01020148378891,0.513507464240007,20
10,4.69493342152931e-08,7.98008828542278e-10,4.61513253867509e-08,20
10.2,8.87143803537094e-08,2.434454587781e-09,8.62799257659284e-08,20
10.4,1.81084485839158e-07,1.00303212897542e-07,8.07812729416162e-08,20
10.6,3.46922150627685e-07,1.23000278963667e-07,2.23921871664019e-07,20
10.8,2.2792157453942e-06,6.00239111364813e-08,2.21919183425772e-06,20
11,1.3027133502075e-05,2.07390438612728e-07,1.28197430634623e-05,20
11.2,4.78749311377901e-05,5.2204913388884e-06,4.26544397989017e-05,20
11.4,0.000113646019069992,3.91666898880612e-05,7.44793291819306e-05,20
11.6,0.000307466395405872,8.11587801521461e-05,0.000226307615253726,20
11.8,0.00157267055876496,8.97868327444612e-05,0.0014828837260205,20
12,0.00760307925223267,0.000339491666811322,0.00726358758542135,20
12.2,0.0253272815980941,0.00338494597265237,0.0219423356254417,20
12.4,0.0577055874487761,0.014634746386024,0.0430708410627521,20
12.6,0.103866800686281,0.0304551972407181,0.0734116034455625,20
12.8,0.169918992092823,0.0385167961524344,0.131402195940389,20
13,0.243361528787642,0.0354683556944421,0.2078931730932,20
13.2,0.294787282239131,0.0284854547085041,0.266301827530626,20
13.4,0.321837839220359,0.0226788717465253,0.299158967473834,20
13.6,0.333635030821254,0.0189030879658408,0.314731942855413,20
13.8,0.335317910065428,0.016557812160281,0.318760097905147,20
14,0.329465113599948,0.0151030480222845,0.314362065577663,20
14.2,0.317655359810224,0.0142921668645633,0.303363192945661,20
14.4,0.300916685333408,0.0141547370538203,0.286761948279587,20
14.6,0.279823961548103,0.0151034997551443,0.264720461792959,20
