"t","selected_biomass","total_biomass","on_frac","schedule","boost_level"
37.8,0.159357214147025,0.333120625397385,2.76877547411583e-19,"Threshold (troughs)",15
38,0.162350490383011,0.32439503180364,9.70619249573155e-20,"Threshold (troughs)",15
38.2,0.143790445907064,0.336698392369579,6.45346694106262e-17,"Threshold (troughs)",15
38.4,0.117264285311071,0.3702597765071,6.98362872587988e-13,"Threshold (troughs)",15
38.6,0.0928285675896394,0.413997518538536,3.63445841430368e-09,"Threshold (troughs)",15
38.8,0.0741627227018972,0.458114632118531,2.50768907955408e-06,"Threshold (troughs)",15
39,0.0611907189524869,0.498570651232922,0.000235530688224783,"Threshold (troughs)",15
39.2,0.052429251586499,0.534117099882002,0.00504036317559298,"Threshold (troughs)",15
39.4,0.0444507320231656,0.562574802602694,0.0764775704204697,"Threshold (troughs)",15
39.6,0.0099001440919651,0.558012039356483,0.99993282867903,"Threshold (troughs)",15
39.8,0.00617587625242303,0.578725558128587,0.999981769781286,"Threshold (troughs)",15
40,0.006143339817633,0.598453263771873,0.999981976314724,"Threshold (troughs)",15
40.2,0.00612979672751723,0.614312785843004,0.999982061591802,"Threshold (troughs)",15
40.4,0.00608208009286538,0.62690730581395,0.999982358847888,"Threshold (troughs)",15
40.6,0.00601793894075143,0.636832478108115,0.999982750676383,"Threshold (troughs)",15
40.8,0.00594351819306461,0.644585197717275,0.999983194407688,"Threshold (troughs)",15
41,0.00586195160223039,0.650577093227205,0.999983667645447,"Threshold (troughs)",15
41.2,0.00577538063952252,0.65514546397642,0.999984155348899,"Threshold (troughs)",15
41.4,0.00568534657563758,0.658563822878335,0.999984647119476,"Threshold (troughs)",15
41.6,0.00559295127439347,0.66105263834061,0.999985135923052,"Threshold (troughs)",15
41.8,0.00549898252736669,0.662789564068273,0.999985617091575,"Threshold (troughs)",15
42,0.00540403111281342,0.663915636215323,0.999986087472685,"Threshold (troughs)",15
42.2,0.00530859356837868,0.664544810136925,0.999986544761356,"Threshold (troughs)",15
42.4,0.00521315890730865,0.664770442973763,0.999986987006534,"Threshold (troughs)",15
42.6,0.00511829907963314,0.664662149334729,0.999987412182555,"Threshold (troughs)",15
42.8,0.00502472051465378,0.664280414539482,0.999987818002239,"Threshold (troughs)",15
43,0.00493330088452489,0.66367367603934,0.999988201822345,"Threshold (troughs)",15
43.2,0.0048451287004624,0.662870047144649,0.999988560547709,"Threshold (troughs)",15
