"r","D_max","D_r","window_open"
27.2275825794083,0.0707571107612866,0.194859830566222,FALSE
27.8638470129891,0.0692015858918121,0.190540395298816,FALSE
28.514979914171,0.067678863278861,0.186313707732589,FALSE
29.1813287349208,0.0661883165936565,0.182177916394865,FALSE
29.8632490465941,0.0647293282696809,0.178131200016821,FALSE
30.561104729672,0.0633012895527041,0.174171767392163,FALSE
31.2752681679323,0.0619036005383765,0.170297857214043,FALSE
32.0061204471577,0.0605356701981819,0.166507737891856,FALSE
32.7540515584871,0.059196916394502,0.162799707349469,FALSE
33.5194606065198,0.0578867658855067,0.159172092806348,FALSE
34.3027560222821,0.0566046543205451,0.155623250542966,FALSE
35.1043557811708,0.0553500262266797,0.152151565651798,FALSE
35.9246876259897,0.0541223349869687,0.14875545177514,FALSE
36.7641892951979,0.0529210428110735,0.145433350830905,FALSE
37.6233087564922,0.051745620698733,0.142183732727507,FALSE
38.5025044458476,0.0505955483966224,0.139005095068856,FALSE
39.4022455121443,0.049470314349082,0.135895962850441,FALSE
40.3230120675107,0.0483694156431785,0.132854888147419,FALSE
41.2652954435166,0.0472923579485338,0.129880449795582,FALSE
42.2295984533538,0.0462386554523349,0.126971253065997,FALSE
43.2164356601423,0.0452078307899133,0.124125929334098,FALSE
44.2263336515077,0.044199414971263,0.121343135743953,FALSE
45.2598313205742,0.0432129473038439,0.118621554868355,FALSE
46.3174801535236,0.0422479753120006,0.115959894365406,FALSE
47.3998445238757,0.0413040546533034,0.113356886632162,FALSE
48.5075019936435,0.0403807490321071,0.110811288455904,FALSE
49.6410436215274,0.0394776301106005,0.108321880663567,FALSE
50.8010742783106,0.0385942774176073,0.105887467769801,FALSE
51.9882129696254,0.0377302782553832,0.103506877624131,FALSE
53.2030931662615,0.036885227604639,0.101178961057639,FALSE
54.4463631421931,0.0360587280280062,0.0989025915295731,FALSE
55.7186863205057,0.0352503895721493,0.0966766647742463,FALSE
57.0207416274059,0.0344598296687172,0.0945000984485812,FALSE
58.3532238545043,0.0336866730343107,0.0923718317806175,FALSE
59.7168440295645,0.0329305515696388,0.0902908252192851,FALSE
61.1123297959152,0.032191104258019,0.0882560600857197,FALSE
62.5404258007294,0.0314679770633723,0.0862665382263807,FALSE
64.0018940923763,0.0307608228278503,0.0843212816682079,FALSE
65.4975145270593,0.0300693011692255,0.0824193322760392,FALSE
67.0280851849563,0.0293930783781667,0.0805597514124932,FALSE
68.5944227960839,0.0287318273155118,0.0787416196005014,FALSE
70.1973631761145,0.0280852273096452,0.0769640361886645,FALSE
71.8377616723767,0.0274529640540789,0.0752261190195884,FALSE
73.5164936202784,0.0268347295053276,0.0735270041013435,FALSE
75.2344548103962,0.0262302217811651,0.0718658452821785,FALSE
76.9925619664791,0.0256391450593406,0.0702418139286075,FALSE
78.791753234623,0.0250612094768286,0.068654098606976,FALSE
80.6329886838758,0.0244961310296805,0.0671019047686036,FALSE
82.5172508185418,0.0239436314735407,0.0655844544385878,FALSE
84.445545102457,0.0234034382248865,0.0641009859083471,FALSE
86.418900495516,0.0228752842630426,0.062650753431969,FALSE
88.438370002737,0.0223589080330225,0.061233026926423,FALSE
90.5050312361568,0.0218540533492387,0.059847091675689,FALSE
92.6199869898576,0.0213604693001252,0.0584922480388451,FALSE
94.7843658284303,0.0208779101537075,0.0571678111621496,FALSE
96.9993226891891,0.0204061352641562,0.0558731106951498,FALSE
99.2660394984601,0.0199449089793518,0.0546074905108383,FALSE
101.58572580227,0.0194940005494918,0.0533703084298769,FALSE
103.959619411773,0.0190531840367614,0.0521609359488988,FALSE
106.388987063763,0.0186222382260914,0.050978757972898,FALSE
108.875125096617,0.0182009465370222,0.0498231725517073,FALSE
111.419360142039,0.017789096936691,0.048693590620564,FALSE
114.02304983296,0.0173864818539553,0.0475894357447568,FALSE
116.687583527993,0.0169928980946676,0.0465101438683444,FALSE
119.414383052806,0.0166081467581087,0.0454551630669328,FALSE
122.204903458828,0.0162320331545909,0.0444239533044942,FALSE
125.060633799679,0.015864366724236,0.0434159861942076,FALSE
127.983097925744,0.0155049609569333,0.0424307447633001,FALSE
130.973855297323,0.0151536333134818,0.0414677232218616,FALSE
134.034501816771,0.0148102051479189,0.0405264267356069,FALSE
137.166670680092,0.0144745016310342,0.0396063712025546,FALSE
140.372033248433,0.0141463516750705,0.0387070830335916,FALSE
143.652299939936,0.013825587859609,0.0378280989368886,FALSE
147.009221142444,0.0135120463586346,0.0369689657061318,FALSE
150.444588147523,0.0132055668687803,0.0361292400125336,FALSE
153.960234106315,0.0129059925387426,0.0353084882005837,FALSE
157.558035007733,0.0126131698998653,0.0345062860875005,FALSE
161.239910679505,0.0123269487978819,0.0337222187663435,FALSE
165.007825812621,0.0120471823258123,0.0329558804127419,FALSE
168.86379100971,0.0117737267580039,0.0322068740951999,FALSE
172.809863857923,0.0115064414853091,0.0314748115889317,FALSE
176.848150026887,0.0112451889513894,0.0307593131931842,FALSE
180.980804392309,0.0109898345901378,0.0300600075520018,FALSE
185.210032185846,0.0107402467642068,0.0293765314783866,FALSE
189.538090171843,0.0104962967046341,0.028708529781809,FALSE
193.967287851566,0.010257858451552,0.0280556550990225,FALSE
198.499988695577,0.010024808795971,0.0274175677281352,FALSE
203.138611404914,0.00979702722262578,0.0267939354658914,FALSE
207.885631201731,0.009574395853869,0.026184433448116,FALSE
212.743581150112,0.00935679939460392,0.025588743993275,FALSE
217.715053507734,0.00914412507824043,0.0250065564491044,FALSE
222.802701109137,0.00893626261366309,0.0244375670422599,FALSE
228.009238781295,0.00873310413319753,0.0238814787309411,FALSE
233.337444792286,0.0085345441415622,0.0233380010604417,FALSE
238.790162333807,0.00834047946579208,0.0228068500215807,FALSE
244.370301038331,0.00815080920612093,0.0222877479119651,FALSE
250.080838531722,0.00796543468780852,0.0217804232000403,FALSE
255.924822022131,0.00778425941389921,0.0212846103918795,FALSE
261.905369926017,0.00760718901889827,0.0208000499006675,FALSE
268.025673532176,0.00743413122335224,0.0203264879188324,FALSE
274.288998704644,0.00726499578931965,0.0198636762927801,FALSE
280.698687625402,0.0070996944767183,0.0194113724001863,FALSE
287.258160577801,0.00693814100053557,0.0189693390298013,FALSE
293.970917771667,0.00678025098888797,0.0185373442637232,FALSE
300.840541211049,0.00662594194191632,0.0181151613620962,FALSE
307.870696605621,0.00647513319150311,0.0177025686501899,FALSE
315.065135326745,0.00632774586179832,0.0172993494078162,FALSE
322.427696409246,0.0061837028305405,0.0169052917610431,FALSE
329.962308599963,0.00604292869115948,0.0165201885761609,FALSE
337.672992454179,0.00590534971564774,0.0161438373558614,FALSE
345.563862481027,0.00577089381818701,0.0157760401375875,FALSE
353.639129339046,0.00563949051951713,0.0154166033940134,FALSE
361.903102083034,0.00551107091203431,0.0150653379356155,FALSE
370.360190463408,0.00538556762560566,0.0147220588152942,FALSE
379.0149072793,0.0052629147940876,0.0143865852350067,FALSE
387.871870786633,0.00514304802253538,0.0140587404543751,FALSE
396.935807162484,0.00502590435509115,0.0137383517012284,FALSE
406.211553027017,0.00491142224353851,0.0134252500840436,FALSE
415.704058024364,0.00479954151651106,0.0131192705062483,FALSE
425.41838746381,0.00469020334934314,0.0128202515823477,FALSE
435.359725022702,0.00458335023455068,0.0125280355558421,FALSE
445.533375512517,0.00447892595293051,0.012242468218898,FALSE
455.944767709567,0.00437687554526643,0.0119633988337384,FALSE
466.599457251864,0.00427714528463071,0.0116906800557201,FALSE
477.503129603665,0.00417968264926953,0.0114241678580611,FALSE
488.661603089302,0.00408443629606145,0.0111637214581885,FALSE
500.08083199791,0.00399135603453763,0.0109092032456724,FALSE
