"resource_decrease","Backward","Forward"
1e-04,1.07386520308338,2.91237000565904
0.000840896415253715,1.23836682751736,1.89910041979478
0.00707106781186548,1.23836682751736,1.64682855892314
0.0594603557501361,1.07386520308338,1.64682855892314
0.5,1.07386520308338,1.64682855892314
