"t","selected_biomass","on_frac","schedule"
27.4,0.00594938042549775,0.171183846317304,"Threshold (peaks)"
27.6,0.00588447018518861,0.165031635089701,"Threshold (peaks)"
27.8,0.00581938966826702,0.159042660046264,"Threshold (peaks)"
28,0.00575435146195529,0.153234859677131,"Threshold (peaks)"
28.2,0.00568954989845858,0.147622101422441,"Threshold (peaks)"
28.4,0.00562534193774486,0.142229489086133,"Threshold (peaks)"
28.6,0.00556245157095388,0.137107829958468,"Threshold (peaks)"
28.8,0.00550210257957009,0.132339857589479,"Threshold (peaks)"
29,0.00544611549973088,0.128042878914099,"Threshold (peaks)"
29.2,0.0053967321765328,0.124352074486186,"Threshold (peaks)"
29.4,0.00535657557764327,0.12141848773334,"Threshold (peaks)"
29.6,0.00532818281290371,0.119380448784537,"Threshold (peaks)"
29.8,0.00531395997215801,0.118370689670236,"Threshold (peaks)"
30,0.00531616182938411,0.118526526672534,"Threshold (peaks)"
30.2,0.00533640753899933,0.119967759907902,"Threshold (peaks)"
30.4,0.0053768530580235,0.12289230466575,"Threshold (peaks)"
30.6,0.00543914782292625,0.127516523121954,"Threshold (peaks)"
30.8,0.00552546684901132,0.134168898020609,"Threshold (peaks)"
31,0.00563918191960045,0.143377793391227,"Threshold (peaks)"
31.2,0.00578288149615291,0.15576087011941,"Threshold (peaks)"
31.4,0.00596195863664906,0.172396844929693,"Threshold (peaks)"
31.6,0.00618248902393815,0.19477786868658,"Threshold (peaks)"
31.8,0.00645092128993935,0.224903861793005,"Threshold (peaks)"
32,0.00678126426902707,0.266313747736698,"Threshold (peaks)"
32.2,0.00719083576038418,0.323923834950143,"Threshold (peaks)"
32.4,0.0077099137893666,0.405171099030199,"Threshold (peaks)"
32.6,0.00841677664180353,0.523769531398393,"Threshold (peaks)"
32.8,0.00951400626953236,0.698224236193287,"Threshold (peaks)"
33,0.0118931201627545,0.920665821964276,"Threshold (peaks)"
33.2,0.0199134867023218,0.999624794583173,"Threshold (peaks)"
33.4,0.00825160748829471,0.495799497784151,"Threshold (peaks)"
33.6,0.00249994322390816,0.0195449222935582,"Threshold (peaks)"
33.8,0.0032752384503104,0.032615658190494,"Threshold (peaks)"
34,0.00677460106681528,0.265432228089305,"Threshold (peaks)"
34.2,0.00653982755704379,0.235582479225911,"Threshold (peaks)"
34.4,0.00632141599404149,0.209972165731271,"Threshold (peaks)"
34.6,0.00624400144827486,0.201400346465343,"Threshold (peaks)"
34.8,0.00618431461575705,0.194972013986633,"Threshold (peaks)"
35,0.00612496430690606,0.188735302651473,"Threshold (peaks)"
35.2,0.00606356823265366,0.18244590581465,"Threshold (peaks)"
35.4,0.00600045779407612,0.176151848456743,"Threshold (peaks)"
35.6,0.00593630917421882,0.169930486266312,"Threshold (peaks)"
35.8,0.00587163770835617,0.163836586991872,"Threshold (peaks)"
36,0.0058067439857891,0.157899613919477,"Threshold (peaks)"
36.2,0.00574179829005537,0.152134091649012,"Threshold (peaks)"
36.4,0.00567699189559116,0.146554264959608,"Threshold (peaks)"
36.6,0.00561271937207023,0.141188892670979,"Threshold (peaks)"
36.8,0.0055497772237276,0.13609463317281,"Threshold (peaks)"
37,0.00548947269953197,0.131359970498523,"Threshold (peaks)"
37.2,0.00543369897857432,0.127106192021483,"Threshold (peaks)"
37.4,0.00538472183171731,0.123468356942558,"Threshold (peaks)"
37.6,0.00534513681702146,0.120593828200875,"Threshold (peaks)"
37.8,0.00531740262828778,0.118614422735929,"Threshold (peaks)"
38,0.00530379832450409,0.117653793176284,"Threshold (peaks)"
38.2,0.00530647569687085,0.117842313833468,"Threshold (peaks)"
38.4,0.00532693037859986,0.119291233339694,"Threshold (peaks)"
38.6,0.00536722782147825,0.122190810264548,"Threshold (peaks)"
38.8,0.00542899149945966,0.126752599050979,"Threshold (peaks)"
39,0.00551427831353211,0.133290367437755,"Threshold (peaks)"
39.2,0.00562646966517834,0.142322768875774,"Threshold (peaks)"
39.4,0.00576809681451945,0.154447641023366,"Threshold (peaks)"
39.6,0.00594434879574277,0.170700513391526,"Threshold (peaks)"
39.8,0.00616136121313449,0.192541660805262,"Threshold (peaks)"
40,0.00642522548106078,0.221882297157681,"Threshold (peaks)"
40.2,0.00674937170133585,0.262111398237077,"Threshold (peaks)"
40.4,0.00715074404714279,0.318001439485684,"Threshold (peaks)"
40.6,0.00765716073626465,0.396583617475173,"Threshold (peaks)"
40.8,0.00834081367255913,0.510913734041783,"Threshold (peaks)"
41,0.0093835328057606,0.679270356728498,"Threshold (peaks)"
41.2,0.0115392590040356,0.901284564596369,"Threshold (peaks)"
41.4,0.0188358111287743,0.999221380546523,"Threshold (peaks)"
41.6,0.010069070362783,0.771196654624045,"Threshold (peaks)"
41.8,0.00269697606617113,0.0222752557022684,"Threshold (peaks)"
42,0.00294605002791961,0.0262643208038034,"Threshold (peaks)"
42.2,0.00667975244779011,0.25308774804437,"Threshold (peaks)"
42.4,0.00658048862824761,0.240581732078518,"Threshold (peaks)"
42.6,0.0063319780414552,0.211162193044612,"Threshold (peaks)"
42.8,0.00625000700686201,0.202055848769968,"Threshold (peaks)"
43,0.00618984703989565,0.195561263379231,"Threshold (peaks)"
43.2,0.00613064152835031,0.189325198579645,"Threshold (peaks)"
43.4,0.00606943096625176,0.183039380877081,"Threshold (peaks)"
43.6,0.00600644530749384,0.176741581324335,"Threshold (peaks)"
43.8,0.0059423625902659,0.170510019202391,"Threshold (peaks)"
44,0.00587771946993223,0.164402092651286,"Threshold (peaks)"
20.2,0.0320515211664277,1.00323535745501e-07,"Threshold (troughs)"
20.4,0.00246323805299317,0.98092617458533,"Threshold (troughs)"
20.6,0.00145229096825439,0.990295405015378,"Threshold (troughs)"
20.8,0.00148645487786685,0.990070316692994,"Threshold (troughs)"
21,0.00149980263780846,0.989980977799279,"Threshold (troughs)"
21.2,0.00151155859796523,0.989901634399971,"Threshold (troughs)"
21.4,0.00152580507284814,0.989804648095158,"Threshold (troughs)"
21.6,0.00154519463239324,0.989671166338629,"Threshold (troughs)"
21.8,0.00157196329577042,0.989484039316665,"Threshold (troughs)"
22,0.00160780044150295,0.989228258440106,"Threshold (troughs)"
22.2,0.00165395715657238,0.988889738869945,"Threshold (troughs)"
22.4,0.00171217634877549,0.988447715637077,"Threshold (troughs)"
22.6,0.00178571490214852,0.987864468248882,"Threshold (troughs)"
22.8,0.00187880370100525,0.987084301358881,"Threshold (troughs)"
23,0.00199563470750446,0.986034804403973,"Threshold (troughs)"
23.2,0.00214312939067574,0.984589125344582,"Threshold (troughs)"
23.4,0.0023353386289438,0.982482306316227,"Threshold (troughs)"
23.6,0.00259173482579798,0.979226495654451,"Threshold (troughs)"
23.8,0.00293650579985494,0.973900617498514,"Threshold (troughs)"
24,0.0034157431242718,0.964242018307735,"Threshold (troughs)"
24.2,0.00413482800908157,0.943062074976286,"Threshold (troughs)"
24.4,0.0053830637976341,0.876653215972348,"Threshold (troughs)"
24.6,0.0143757312651391,0.0157637818644628,"Threshold (troughs)"
24.8,0.0349597850533864,1.39735826797774e-08,"Threshold (troughs)"
25,0.0504669162960604,3.80653442965492e-13,"Threshold (troughs)"
25.2,0.0743311996807767,3.59490292199885e-20,"Threshold (troughs)"
25.4,0.0717277291405289,2.09923642166914e-19,"Threshold (troughs)"
25.6,0.0224956173960359,6.52095654832519e-05,"Threshold (troughs)"
25.8,0.00272188268898573,0.977354093993972,"Threshold (troughs)"
