"t","total","selected","juvenile","fish_level"
26.2,2.65652146850068e-11,8.20227098573524e-19,2.65652138647797e-11,0
26.4,2.55728712054524e-11,7.61749173085328e-19,2.55728704437032e-11,0
26.6,2.46184577568683e-11,7.07726287598931e-19,2.4618457049142e-11,0
26.8,2.37004869387371e-11,6.57797210914051e-19,2.37004862809399e-11,0
27,2.28175313510458e-11,6.11631778618835e-19,2.28175307394141e-11,0
27.2,2.19682210976581e-11,5.68928067785881e-19,2.196822052873e-11,0
27.4,2.11512413971661e-11,5.2940984263125e-19,2.11512408677563e-11,0
27.6,2.03653302964189e-11,4.9282424379899e-19,2.03653298035947e-11,0
27.8,1.96092764821443e-11,4.58939696828511e-19,1.96092760232046e-11,0
28,1.88819171862989e-11,4.27544017935962e-19,1.88819167587549e-11,0
28.2,1.81821361809808e-11,3.98442697530722e-19,1.81821357825381e-11,0
28.4,1.75088618589324e-11,3.71457343926896e-19,1.75088614874751e-11,0
28.6,1.68610653958472e-11,3.46424271526194e-19,1.68610650494229e-11,0
28.8,1.62377589908638e-11,3.23193219368064e-19,1.62377586676706e-11,0
29,1.56379941818034e-11,3.01626187387703e-19,1.56379938801772e-11,0
29.2,1.50608602318578e-11,2.81596379012471e-19,1.50608599502615e-11,0
29.4,1.45054825845919e-11,2.62987239879382e-19,1.45054823216046e-11,0
29.6,1.39710213842634e-11,2.45691583486363e-19,1.39710211385718e-11,0
29.8,1.34566700586028e-11,2.29610795511205e-19,1.3456669828992e-11,0
30,1.2961653961322e-11,2.14654109356665e-19,1.29616537466679e-11,0
30.2,1.24852290717497e-11,2.00737946218626e-19,1.24852288710118e-11,0
30.4,1.20266807491037e-11,1.87785313635936e-19,1.20266805613183e-11,0
30.6,1.15853225390269e-11,1.75725257073903e-19,1.15853223633017e-11,0
30.8,1.11604950301199e-11,1.64492359625733e-19,1.11604948656276e-11,0
31,1.07515647583022e-11,1.5402628539413e-19,1.07515646042759e-11,0
31.2,1.03579231569369e-11,1.44271362544511e-19,1.03579230126656e-11,0
31.4,9.97898555074124e-12,1.35176202407102e-19,9.97898541556504e-12,0
31.6,9.61419019159634e-12,1.26693351352128e-19,9.61419006490299e-12,0
31.8,9.2629973344538e-12,1.18778972474461e-19,9.26299721567483e-12,0
32,8.92488835161614e-12,1.11392554405151e-19,8.92488824022359e-12,0
32.2,8.59936488374556e-12,1.04496644820368e-19,8.59936477924892e-12,0
32.4,8.28594802602813e-12,9.80566064464838e-20,8.28594792797152e-12,0
32.6,7.98417754799056e-12,9.20403935656925e-20,7.98417745595017e-12,0
32.8,7.6936111455331e-12,8.64183472122196e-20,7.69361105911475e-12,0
33,7.41382372380528e-12,8.11630074166912e-20,7.41382364264227e-12,0
33.2,7.14440670961247e-12,7.62489410075588e-20,7.14440663336353e-12,0
33.4,6.88496739209821e-12,7.16525836152018e-20,6.88496732044562e-12,0
33.6,6.63512829050293e-12,6.73520946479447e-20,6.63512822315083e-12,0
33.8,6.39452654785215e-12,6.3327224121033e-20,6.39452648452493e-12,0
34,6.16281334947746e-12,5.95591903207964e-20,6.16281328991827e-12,0
34.2,5.9396533653215e-12,5.60305673778331e-20,5.93965330929093e-12,0
34.4,5.72472421502402e-12,5.27251819060411e-20,5.72472416229884e-12,0
34.6,5.51771595482989e-12,4.96280179395192e-20,5.51771590520187e-12,0
34.8,5.31833058540129e-12,4.67251294675562e-20,5.31833053867616e-12,0
35,5.12628157965668e-12,4.40035599297797e-20,5.12628153565312e-12,0
35.2,4.94129342979679e-12,4.14512680896722e-20,4.94129338834552e-12,0
35.4,4.76310121271446e-12,3.90570597556321e-20,4.7631011736574e-12,0
35.6,4.59145017301972e-12,3.68105248650567e-20,4.5914501362092e-12,0
35.8,4.42609532294487e-12,3.47019794889984e-20,4.42609528824289e-12,0
36,4.26680105842576e-12,3.27224123531998e-20,4.26680102570335e-12,0
36.2,4.11334079068596e-12,3.08634355061079e-20,4.11334075982253e-12,0
36.4,3.96549659267933e-12,2.91172387961302e-20,3.96549656356209e-12,0
36.6,3.82305885977405e-12,2.74765478492177e-20,3.8230588322975e-12,0
36.8,3.68582598408791e-12,2.59345852641139e-20,3.68582595815333e-12,0
37,3.55360404190947e-12,2.44850347665242e-20,3.55360401742444e-12,0
37.2,3.42620649366415e-12,2.31220080852656e-20,3.42620647054214e-12,0
37.4,3.30345389590729e-12,2.18400143333338e-20,3.30345387406727e-12,0
37.6,3.18517362484817e-12,2.06339316949634e-20,3.18517360421424e-12,0
37.8,3.07119961093025e-12,1.94989812363096e-20,3.07119959143127e-12,0
38,2.96137208401278e-12,1.84307026724893e-20,2.96137206558208e-12,0
38.2,2.85553732871854e-12,1.74249319375237e-20,2.85553731129361e-12,0
38.4,2.75354744953051e-12,1.6477780416337e-20,2.75354743305273e-12,0
38.6,2.65526014523825e-12,1.55856157094895e-20,2.65526012965263e-12,0
38.8,2.56053849235138e-12,1.47450438118715e-20,2.56053847760634e-12,0
39,2.46925073711377e-12,1.39528925962201e-20,2.46925072316088e-12,0
39.2,2.38127009576744e-12,1.3206196501152e-20,2.38127008256124e-12,0
39.4,2.2964745627299e-12,1.25021823314781e-20,2.29647455022772e-12,0
39.6,2.21474672636292e-12,1.18382560859704e-20,2.21474671452466e-12,0
39.8,2.13597359202387e-12,1.12119907345219e-20,2.13597358081188e-12,0
40,2.06004641210413e-12,1.06211148728604e-20,2.06004640148302e-12,0
40.2,1.98686052277107e-12,1.00635021886642e-20,1.98686051270757e-12,0
40.4,1.9163151871421e-12,9.53716167815664e-21,1.91631517760494e-12,0
40.6,1.84831344463055e-12,9.04022855704558e-21,1.84831343559032e-12,0
40.8,1.78276196621402e-12,8.57095581407167e-21,1.78276195764306e-12,0
41,1.71957091538615e-12,8.12770635946854e-21,1.71957090725844e-12,0
41.2,1.65865381456267e-12,7.70894572434505e-21,1.65865380685373e-12,0
41.4,1.59992741672221e-12,7.31323527040753e-21,1.59992740940898e-12,0
41.6,1.54331158207119e-12,6.93922587257053e-21,1.54331157513197e-12,0
41.8,1.48872915953121e-12,6.58565203988346e-21,1.48872915294556e-12,0
42,1.43610587285522e-12,6.25132644284814e-21,1.4361058666039e-12,0
42.2,1.38537021118715e-12,5.93513481763705e-21,1.38537020525201e-12,0
42.4,1.33645332388699e-12,5.63603121996426e-21,1.33645331825096e-12,0
42.6,1.28928891945095e-12,5.35303360342331e-21,1.28928891409792e-12,0
42.8,1.24381316836298e-12,5.08521969900714e-21,1.24381316327776e-12,0
43,1.19996460972089e-12,4.83172317427442e-21,1.19996460488917e-12,0
43.2,1.15768406148681e-12,4.59173005224025e-21,1.15768405689508e-12,0
43.4,1.11691453421744e-12,4.36447537155477e-21,1.11691452985296e-12,0
43.6,1.07760114813605e-12,4.14924007090447e-21,1.07760114398681e-12,0
43.8,1.03969105341337e-12,3.94534808183439e-21,1.03969104946802e-12,0
44,1.00313335353005e-12,3.75216361535619e-21,1.00313334977789e-12,0
0,0.0123393149976886,0.00509146475862765,0.0072478502390609,5
1,0.065266774236009,0.00237076876721817,0.0628960054687909,5
2,0.0439402658805124,0.000305832769301429,0.0436344331112109,5
3,0.0329561009213695,4.9945610025085e-05,0.0329061553113444,5
4,0.0256246023923193,1.10444761314285e-05,0.0256135579161879,5
5,0.0202266724094332,3.03533075077127e-06,0.0202236370786825,5
6,0.016098038404821,9.76762649358749e-07,0.0160970616421716,5
7,0.0128814987292268,3.56073022214204e-07,0.0128811426562046,5
8,0.0103486326478962,1.43583828820747e-07,0.0103484890640674,5
9,0.00833997994341448,6.27286301461883e-08,0.00833991721478433,5
10,6.73885572245956e-10,2.92086993366683e-15,6.73882651376022e-10,5
10.2,6.45941475602208e-10,2.49920246187438e-15,6.45938976399746e-10,5
10.4,6.19211453323727e-10,2.14845550322468e-15,6.19209304868224e-10,5
10.6,5.93639244101586e-10,1.8549836893926e-15,5.93637389117897e-10,5
10.8,5.69171464281382e-10,1.60796552097418e-15,5.69169856315861e-10,5
11,5.45757437252984e-10,1.39871952234884e-15,5.45756038533462e-10,5
11.2,5.23349033749773e-10,1.22032023816394e-15,5.23347813429534e-10,5
11.4,5.01900523413289e-10,1.06730729877976e-15,5.0189945610599e-10,5
11.6,4.81368437120563e-10,9.35401610335347e-16,4.81367501718952e-10,5
11.8,4.61711439194675e-10,8.21234947745477e-16,4.61710617959728e-10,5
12,4.42890208574016e-10,7.22119573995374e-16,4.42889486454442e-10,5
12.2,4.24867328090082e-10,6.35871016377807e-16,4.24866692219066e-10,5
12.4,4.07607181105493e-10,5.60681192911389e-16,4.076066204243e-10,5
12.6,3.91075854861009e-10,4.950310256649e-16,3.91075359829983e-10,5
12.8,3.75241049963727e-10,4.37630560134816e-16,3.75240612333167e-10,5
13,3.6007199551756e-10,3.8737688377078e-16,3.60071608140676e-10,5
13.2,3.45539369453796e-10,3.43323161398226e-16,3.45539026130634e-10,5
13.4,3.31615223666516e-10,3.04654643534187e-16,3.31614919011872e-10,5
13.6,3.18272913597201e-10,2.7066924647085e-16,3.18272642927955e-10,5
13.8,3.05487031946799e-10,2.40761358041154e-16,3.05486791185441e-10,5
14,2.93233346222994e-10,2.14408105455135e-16,2.93233131814889e-10,5
14.2,2.8148873985639e-10,1.91157621630943e-16,2.81488548698768e-10,5
14.4,2.70231156642352e-10,1.70618994660085e-16,2.70230986023358e-10,5
