"value","metric","direction","branch"
1e-04,0.0190234898496378,"Forward","min"
0.000124407162498082,0.0192816916916839,"Forward","min"
0.000154771420808241,0.019488323600689,"Forward","min"
0.000192546732985499,0.0197417335788501,"Forward","min"
0.000239541926990017,0.0200368167603039,"Forward","min"
0.000298007314361507,0.0203582961266897,"Forward","min"
0.000370742443833889,0.0207558435716848,"Forward","min"
0.000461230154549786,0.0211977103231721,"Forward","min"
0.000573803347860906,0.0217421594066611,"Forward","min"
0.00071385246339275,0.0223942757852104,"Forward","min"
0.000888083594129578,0.0231760535934001,"Forward","min"
0.00110483960006759,0.0242467220131421,"Forward","min"
0.00137449959659924,0.025419895409552,"Forward","min"
0.0017099759466767,0.0271069166399184,"Forward","min"
0.00212733255466019,0.0294909440104813,"Forward","min"
0.0026465540681507,0.0329845594786671,"Forward","min"
0.00329250282016383,0.0379253907569711,"Forward","min"
0.00409610933373514,0.0437226912560351,"Forward","min"
0.00509585339491897,0.049808122734707,"Forward","min"
0.00633960661368086,0.056193704856764,"Forward","min"
0.00788692470162109,0.06332315646929,"Forward","min"
0.0098118992296471,0.0727229067443419,"Forward","min"
0.0122067054187751,0.0866342536388526,"Forward","min"
0.0151860158459977,0.0869496197126013,"Forward","min"
0.0188924914105148,0.0869496197716489,"Forward","min"
0.0235036124890153,0.0869496197716489,"Forward","min"
0.0292401773821287,0.086949619771649,"Forward","min"
0.0363768749905122,0.086949619771649,"Forward","min"
0.0452554379811705,0.086949619771649,"Forward","min"
0.0563010062684534,0.0869496197716491,"Forward","min"
0.0700424843564501,0.0869496197716491,"Forward","min"
0.0871378673310223,0.086949619771649,"Forward","min"
0.108405748207868,0.0869496197716491,"Forward","min"
0.134864515330223,0.0869496197716492,"Forward","min"
0.167781116739121,0.0869496197716493,"Forward","min"
0.208731726542735,0.0869496197716493,"Forward","min"
0.259677218225072,0.0869496197716494,"Forward","min"
0.323057058847764,0.0869496197716496,"Forward","min"
0.401906120162261,0.0869496197716496,"Forward","min"
0.5,0.0869496197716496,"Forward","min"
1e-04,0.243221959105766,"Backward","max"
0.000124407162498082,0.248586076905048,"Backward","max"
0.000154771420808241,0.24694993772538,"Backward","max"
0.000192546732985499,0.24465948292329,"Backward","max"
0.000239541926990017,0.241252635971333,"Backward","max"
0.000298007314361507,0.218862883580997,"Backward","max"
0.000370742443833889,0.230440032501311,"Backward","max"
0.000461230154549786,0.223019967880575,"Backward","max"
0.000573803347860906,0.213497953474047,"Backward","max"
0.00071385246339275,0.202906073383672,"Backward","max"
0.000888083594129578,0.190439945656763,"Backward","max"
0.00110483960006759,0.176592559686158,"Backward","max"
0.00137449959659924,0.161757114973366,"Backward","max"
0.0017099759466767,0.146586749469571,"Backward","max"
0.00212733255466019,0.138626584541654,"Backward","max"
0.0026465540681507,0.131759713869587,"Backward","max"
0.00329250282016383,0.124234244837729,"Backward","max"
0.00409610933373514,0.117448838866426,"Backward","max"
0.00509585339491897,0.111685730941735,"Backward","max"
0.00633960661368086,0.106708138250567,"Backward","max"
0.00788692470162109,0.08745628494138,"Backward","max"
0.0098118992296471,0.0869496197731927,"Backward","max"
0.0122067054187751,0.0869496197716496,"Backward","max"
0.0151860158459977,0.0869496197716495,"Backward","max"
0.0188924914105148,0.0869496197716493,"Backward","max"
0.0235036124890153,0.0869496197716493,"Backward","max"
0.0292401773821287,0.0869496197716492,"Backward","max"
0.0363768749905122,0.0869496197716492,"Backward","max"
0.0452554379811705,0.0869496197716492,"Backward","max"
0.0563010062684534,0.0869496197716492,"Backward","max"
0.0700424843564501,0.0869496197716492,"Backward","max"
0.0871378673310223,0.0869496197716493,"Backward","max"
0.108405748207868,0.0869496197716494,"Backward","max"
0.134864515330223,0.0869496197716494,"Backward","max"
0.167781116739121,0.0869496197716495,"Backward","max"
0.208731726542735,0.0869496197716496,"Backward","max"
0.259677218225072,0.0869496197716496,"Backward","max"
0.323057058847764,0.0869496197716498,"Backward","max"
0.401906120162261,0.0869496197716498,"Backward","max"
0.5,0.0869496197716497,"Backward","max"
1e-04,0.019271306513904,"Backward","min"
0.000124407162498082,0.0192706544716584,"Backward","min"
0.000154771420808241,0.0194876062057915,"Backward","min"
0.000192546732985499,0.0197369474209232,"Backward","min"
0.000239541926990017,0.0200208662603034,"Backward","min"
0.000298007314361507,0.0203637916031703,"Backward","min"
0.000370742443833889,0.0207407700932821,"Backward","min"
0.000461230154549786,0.02119123080429,"Backward","min"
0.000573803347860906,0.0217317918655775,"Backward","min"
0.00071385246339275,0.0223904841691173,"Backward","min"
0.000888083594129578,0.0231745333022082,"Backward","min"
0.00110483960006759,0.024402703296737,"Backward","min"
0.00137449959659924,0.0254116154615374,"Backward","min"
0.0017099759466767,0.0270892809952647,"Backward","min"
0.00212733255466019,0.0294622391178625,"Backward","min"
0.0026465540681507,0.0329879081276691,"Backward","min"
0.00329250282016383,0.037939024429581,"Backward","min"
0.00409610933373514,0.043718706893616,"Backward","min"
0.00509585339491897,0.0498075078218525,"Backward","min"
0.00633960661368086,0.0561939795717607,"Backward","min"
0.00788692470162109,0.0865341552374326,"Backward","min"
0.0098118992296471,0.0869496197700372,"Backward","min"
0.0122067054187751,0.0869496197716487,"Backward","min"
0.0151860158459977,0.0869496197716488,"Backward","min"
0.0188924914105148,0.086949619771649,"Backward","min"
0.0235036124890153,0.086949619771649,"Backward","min"
0.0292401773821287,0.086949619771649,"Backward","min"
0.0363768749905122,0.0869496197716489,"Backward","min"
0.0452554379811705,0.086949619771649,"Backward","min"
0.0563010062684534,0.086949619771649,"Backward","min"
0.0700424843564501,0.086949619771649,"Backward","min"
0.0871378673310223,0.086949619771649,"Backward","min"
0.108405748207868,0.0869496197716491,"Backward","min"
0.134864515330223,0.0869496197716492,"Backward","min"
0.167781116739121,0.0869496197716493,"Backward","min"
0.208731726542735,0.0869496197716493,"Backward","min"
0.259677218225072,0.0869496197716494,"Backward","min"
0.323057058847764,0.0869496197716496,"Backward","min"
0.401906120162261,0.0869496197716495,"Backward","min"
0.5,0.0869496197716496,"Backward","min"
