"resource_decrease","capacity_mult","effort","spectral_radius","stable","hopf_period","bifurcation_type","error","species"
0.001,1,0,0.761250163324107,TRUE,191.590430511347,"stable",NA,"cod"
0.00187381742286038,1,0,0.761250163324111,TRUE,97.8911128305636,"stable",NA,"cod"
0.00351119173421513,1,0,0.761250163324107,TRUE,69.0078651017739,"stable",NA,"cod"
0.00657933224657568,1,0,0.761250163324106,TRUE,81.9337559799053,"stable",NA,"cod"
0.0123284673944207,1,0,0.76125016332411,TRUE,113.498949982817,"stable",NA,"cod"
0.0231012970008316,1,0,0.761250163324105,TRUE,72.1198132797248,"stable",NA,"cod"
0.0432876128108306,1,0,0.761250163324107,TRUE,71.7471020064324,"stable",NA,"cod"
0.0811130830789687,1,0,0.761250163324107,TRUE,77.0568022731452,"stable",NA,"cod"
0.151991108295293,1,0,0.761250163324106,TRUE,164.575450963493,"stable",NA,"cod"
0.28480358684358,1,0,0.761250163324108,TRUE,211.977456143925,"stable",NA,"cod"
0.533669923120631,1,0,0.761250163324108,TRUE,147.161350925809,"stable",NA,"cod"
1,1,0,0.761250163324105,TRUE,85.5238857944775,"stable",NA,"cod"
0.001,1.39495079396242,0,0.76125016332411,TRUE,124.224010504443,"stable",NA,"cod"
0.00187381742286038,1.39495079396242,0,0.76125016332411,TRUE,76.4777303097763,"stable",NA,"cod"
0.00351119173421513,1.39495079396242,0,0.76125016332411,TRUE,100.061711498392,"stable",NA,"cod"
0.00657933224657568,1.39495079396242,0,0.761250163324107,TRUE,64.1650089652395,"stable",NA,"cod"
0.0123284673944207,1.39495079396242,0,0.761250163324104,TRUE,67.7000526381229,"stable",NA,"cod"
0.0231012970008316,1.39495079396242,0,0.761250163324107,TRUE,225.967735489169,"stable",NA,"cod"
0.0432876128108306,1.39495079396242,0,0.761250163324107,TRUE,60.3988505087916,"stable",NA,"cod"
0.0811130830789687,1.39495079396242,0,0.761250163324107,TRUE,79.2402685307396,"stable",NA,"cod"
0.151991108295293,1.39495079396242,0,0.761250163324109,TRUE,165.810481221306,"stable",NA,"cod"
0.28480358684358,1.39495079396242,0,0.761250163324112,TRUE,54.2414003813748,"stable",NA,"cod"
0.533669923120631,1.39495079396242,0,0.76125016332411,TRUE,196.782417189283,"stable",NA,"cod"
1,1.39495079396242,0,0.761250163324105,TRUE,69.7375307513375,"stable",NA,"cod"
0.001,1.94588771757639,0,0.761250163324108,TRUE,65.5620029398906,"stable",NA,"cod"
0.00187381742286038,1.94588771757639,0,0.761250163324106,TRUE,50.3269460649968,"stable",NA,"cod"
0.00351119173421513,1.94588771757639,0,0.761250163324105,TRUE,81.6630427426032,"stable",NA,"cod"
0.00657933224657568,1.94588771757639,0,0.761250163324108,TRUE,62.1918972074703,"stable",NA,"cod"
0.0123284673944207,1.94588771757639,0,0.761250163324109,TRUE,72.410835265616,"stable",NA,"cod"
0.0231012970008316,1.94588771757639,0,0.761250163324106,TRUE,132.084288527365,"stable",NA,"cod"
0.0432876128108306,1.94588771757639,0,0.761250163324106,TRUE,84.6667632253257,"stable",NA,"cod"
0.0811130830789687,1.94588771757639,0,0.761250163324103,TRUE,137.902647564667,"stable",NA,"cod"
0.151991108295293,1.94588771757639,0,0.761250163324108,TRUE,53.3571971469756,"stable",NA,"cod"
0.28480358684358,1.94588771757639,0,0.76125016332411,TRUE,70.8286310509612,"stable",NA,"cod"
0.533669923120631,1.94588771757639,0,0.761250163324108,TRUE,88.3460454865645,"stable",NA,"cod"
1,1.94588771757639,0,0.76125016332411,TRUE,76.1828672368318,"stable",NA,"cod"
0.001,2.71441761659491,0,0.76125016332411,TRUE,46.2870563831612,"stable",NA,"cod"
0.00187381742286038,2.71441761659491,0,0.761250163324107,TRUE,93.4413115778068,"stable",NA,"cod"
0.00351119173421513,2.71441761659491,0,0.761250163324102,TRUE,54.3562477478331,"stable",NA,"cod"
0.00657933224657568,2.71441761659491,0,0.761250163324108,TRUE,47.1275664933368,"stable",NA,"cod"
0.0123284673944207,2.71441761659491,0,0.761250163324105,TRUE,195.392672486047,"stable",NA,"cod"
0.0231012970008316,2.71441761659491,0,0.761250163324108,TRUE,47.3840224565132,"stable",NA,"cod"
0.0432876128108306,2.71441761659491,0,0.761250163324108,TRUE,301.281865669634,"stable",NA,"cod"
0.0811130830789687,2.71441761659491,0,0.761250163324108,TRUE,45.5293400311156,"stable",NA,"cod"
0.151991108295293,2.71441761659491,0,0.761250163324108,TRUE,106.748638733941,"stable",NA,"cod"
0.28480358684358,2.71441761659491,0,0.761250163324105,TRUE,176.166036166217,"stable",NA,"cod"
0.533669923120631,2.71441761659491,0,0.761250163324108,TRUE,82.8764550197493,"stable",NA,"cod"
1,2.71441761659491,0,0.761250163324108,TRUE,148.02963418793,"stable",NA,"cod"
0.001,3.78647900941465,0,0.761250163324107,TRUE,97.7236690836644,"stable",NA,"cod"
0.00187381742286038,3.78647900941465,0,0.761250163324108,TRUE,45.2182671328898,"stable",NA,"cod"
0.00351119173421513,3.78647900941465,0,0.761250163324111,TRUE,41.8480987663349,"stable",NA,"cod"
0.00657933224657568,3.78647900941465,0,0.761250163324109,TRUE,127.278342472415,"stable",NA,"cod"
0.0123284673944207,3.78647900941465,0,0.761250163324111,TRUE,41.9381071179484,"stable",NA,"cod"
0.0231012970008316,3.78647900941465,0,0.761250163324106,TRUE,39.9919674022296,"stable",NA,"cod"
0.0432876128108306,3.78647900941465,0,0.761250163324109,TRUE,107.180001408105,"stable",NA,"cod"
0.0811130830789687,3.78647900941465,0,0.761250163324108,TRUE,111.123302361308,"stable",NA,"cod"
0.151991108295293,3.78647900941465,0,0.761250163324107,TRUE,46.5620885670596,"stable",NA,"cod"
0.28480358684358,3.78647900941465,0,0.761250163324108,TRUE,147.656752829929,"stable",NA,"cod"
0.533669923120631,3.78647900941465,0,0.761250163324105,TRUE,44.2010122841177,"stable",NA,"cod"
1,3.78647900941465,0,0.761250163324111,TRUE,58.7888576561507,"stable",NA,"cod"
0.001,5.281951900505,0,0.761250163324109,TRUE,39.3671303243999,"stable",NA,"cod"
0.00187381742286038,5.281951900505,0,0.761250163324108,TRUE,86.4846093338791,"stable",NA,"cod"
0.00351119173421513,5.281951900505,0,0.761250163324103,TRUE,146.356592537815,"stable",NA,"cod"
0.00657933224657568,5.281951900505,0,0.761250163324112,TRUE,53.1176726799522,"stable",NA,"cod"
0.0123284673944207,5.281951900505,0,0.761250163324108,TRUE,92.0191457607752,"stable",NA,"cod"
0.0231012970008316,5.281951900505,0,0.76125016332411,TRUE,294.94097007543,"stable",NA,"cod"
0.0432876128108306,5.281951900505,0,0.761250163324108,TRUE,42.6961575034486,"stable",NA,"cod"
0.0811130830789687,5.281951900505,0,0.761250163324109,TRUE,260.19909423701,"stable",NA,"cod"
0.151991108295293,5.281951900505,0,0.761250163324109,TRUE,45.4251302080268,"stable",NA,"cod"
0.28480358684358,5.281951900505,0,0.761250163324108,TRUE,175.770147295062,"stable",NA,"cod"
0.533669923120631,5.281951900505,0,0.761250163324107,TRUE,36.5272810909758,"stable",NA,"cod"
1,5.281951900505,0,0.761250163324106,TRUE,43.5390373792942,"stable",NA,"cod"
0.001,7.36806299728077,0,0.761250163324109,TRUE,82.6078399336534,"stable",NA,"cod"
0.00187381742286038,7.36806299728077,0,0.761250163324111,TRUE,41.8642937319102,"stable",NA,"cod"
0.00351119173421513,7.36806299728077,0,0.761250163324104,TRUE,57.4762104238833,"stable",NA,"cod"
0.00657933224657568,7.36806299728077,0,0.761250163324104,TRUE,96.0121451330613,"stable",NA,"cod"
0.0123284673944207,7.36806299728077,0,0.761250163324109,TRUE,39.3170630537924,"stable",NA,"cod"
0.0231012970008316,7.36806299728077,0,0.761250163324107,TRUE,61.0487007442248,"stable",NA,"cod"
0.0432876128108306,7.36806299728077,0,0.761250163324111,TRUE,53.9041763751758,"stable",NA,"cod"
0.0811130830789687,7.36806299728077,0,0.76125016332411,TRUE,63.0502265259499,"stable",NA,"cod"
0.151991108295293,7.36806299728077,0,0.761250163324106,TRUE,67.3656994198988,"stable",NA,"cod"
0.28480358684358,7.36806299728077,0,0.761250163324107,TRUE,57.1036499250175,"stable",NA,"cod"
0.533669923120631,7.36806299728077,0,0.761250163324107,TRUE,83.8703646217904,"stable",NA,"cod"
1,7.36806299728077,0,0.761250163324108,TRUE,42.8118030608368,"stable",NA,"cod"
0.001,10.2780853280219,0,0.761250163324101,TRUE,177.937535218503,"stable",NA,"cod"
0.00187381742286038,10.2780853280219,0,0.761250163324106,TRUE,40.4175116631555,"stable",NA,"cod"
0.00351119173421513,10.2780853280219,0,0.761250163324108,TRUE,71.4600885791493,"stable",NA,"cod"
0.00657933224657568,10.2780853280219,0,0.761250163324107,TRUE,38.8826380146542,"stable",NA,"cod"
0.0123284673944207,10.2780853280219,0,0.761250163324103,TRUE,56.8813783731596,"stable",NA,"cod"
0.0231012970008316,10.2780853280219,0,0.761250163324104,TRUE,44.835754769739,"stable",NA,"cod"
0.0432876128108306,10.2780853280219,0,0.761250163324108,TRUE,40.6268876304607,"stable",NA,"cod"
0.0811130830789687,10.2780853280219,0,0.761250163324106,TRUE,47.3099260362098,"stable",NA,"cod"
0.151991108295293,10.2780853280219,0,0.761250163324108,TRUE,111.33967987958,"stable",NA,"cod"
0.28480358684358,10.2780853280219,0,0.761250163324101,TRUE,75.7336066306258,"stable",NA,"cod"
0.533669923120631,10.2780853280219,0,0.761250163324105,TRUE,58.9037312099947,"stable",NA,"cod"
1,10.2780853280219,0,0.761250163324103,TRUE,388.767402903194,"stable",NA,"cod"
0.001,14.3374232887377,0,0.761250163324095,TRUE,92.8467923458684,"stable",NA,"cod"
0.00187381742286038,14.3374232887377,0,0.761250163324108,TRUE,60.47499212112,"stable",NA,"cod"
0.00351119173421513,14.3374232887377,0,0.761250163324114,TRUE,269.89424325576,"stable",NA,"cod"
0.00657933224657568,14.3374232887377,0,0.76125016332411,TRUE,55.793181032101,"stable",NA,"cod"
0.0123284673944207,14.3374232887377,0,0.761250163324104,TRUE,58.1290709595429,"stable",NA,"cod"
0.0231012970008316,14.3374232887377,0,0.761250163324108,TRUE,137.066978822977,"stable",NA,"cod"
0.0432876128108306,14.3374232887377,0,0.761250163324106,TRUE,39.9605947376405,"stable",NA,"cod"
0.0811130830789687,14.3374232887377,0,0.761250163324113,TRUE,135.166756715157,"stable",NA,"cod"
0.151991108295293,14.3374232887377,0,0.761250163324102,TRUE,63.0669974862889,"stable",NA,"cod"
0.28480358684358,14.3374232887377,0,0.761250163324108,TRUE,48.2423676601221,"stable",NA,"cod"
0.533669923120631,14.3374232887377,0,0.761250163324111,TRUE,68.7639891964558,"stable",NA,"cod"
1,14.3374232887377,0,0.761250163324108,TRUE,43.6869253695056,"stable",NA,"cod"
0.001,20,0,0.761250163324105,TRUE,41.525439850629,"stable",NA,"cod"
0.00187381742286038,20,0,0.761250163324101,TRUE,32.1910534031683,"stable",NA,"cod"
0.00351119173421513,20,0,0.761250163324108,TRUE,36.7913653881971,"stable",NA,"cod"
0.00657933224657568,20,0,0.761250163324107,TRUE,66.323262605337,"stable",NA,"cod"
0.0123284673944207,20,0,0.76125016332411,TRUE,36.2017867035603,"stable",NA,"cod"
0.0231012970008316,20,0,0.761250163324106,TRUE,43.6296266263304,"stable",NA,"cod"
0.0432876128108306,20,0,0.761250163324106,TRUE,189.682094111081,"stable",NA,"cod"
0.0811130830789687,20,0,0.761250163324101,TRUE,70.7294247007535,"stable",NA,"cod"
0.151991108295293,20,0,0.761250163324108,TRUE,370.639856520713,"stable",NA,"cod"
0.28480358684358,20,0,0.761250163324099,TRUE,37.2554143579507,"stable",NA,"cod"
0.533669923120631,20,0,0.761250163324112,TRUE,37.492629557827,"stable",NA,"cod"
1,20,0,0.761250163324107,TRUE,56.2198411104714,"stable",NA,"cod"
0.001,1,0,0.348159034885843,TRUE,81.5310893486858,"stable",NA,"anchovy"
0.00187381742286038,1,0,0.348121898273939,TRUE,266.072226990422,"stable",NA,"anchovy"
0.00351119173421513,1,0,0.348157864958135,TRUE,47.5978929658964,"stable",NA,"anchovy"
0.00657933224657568,1,0,0.348238380281591,TRUE,108.537417891534,"stable",NA,"anchovy"
0.0123284673944207,1,0,0.348124387045668,TRUE,49.1474257119817,"stable",NA,"anchovy"
0.0231012970008316,1,0,0.348805518157059,TRUE,26.4169171845007,"stable",NA,"anchovy"
0.0432876128108306,1,0,0.349667836952034,TRUE,30.0962363522302,"stable",NA,"anchovy"
0.0811130830789687,1,0,0.348436418801781,TRUE,75.6597824498186,"stable",NA,"anchovy"
0.151991108295293,1,0,0.354304449918259,TRUE,133.866749482511,"stable",NA,"anchovy"
0.28480358684358,1,0,0.345979999926289,TRUE,64.9070651989511,"stable",NA,"anchovy"
0.533669923120631,1,0,0.354713496109669,TRUE,325.90756442545,"stable",NA,"anchovy"
1,1,0,0.345205127219774,TRUE,59.4504835251911,"stable",NA,"anchovy"
0.001,1.39495079396242,0,0.348165215949203,TRUE,115.571137871044,"stable",NA,"anchovy"
0.00187381742286038,1.39495079396242,0,0.348116513762956,TRUE,158.208373930211,"stable",NA,"anchovy"
0.00351119173421513,1.39495079396242,0,0.348138425670437,TRUE,60.8411570483726,"stable",NA,"anchovy"
0.00657933224657568,1.39495079396242,0,0.348126220926981,TRUE,85.2549177087205,"stable",NA,"anchovy"
0.0123284673944207,1.39495079396242,0,0.348112452633423,TRUE,170.058168168551,"stable",NA,"anchovy"
0.0231012970008316,1.39495079396242,0,0.34287722630404,TRUE,134.946696083843,"stable",NA,"anchovy"
0.0432876128108306,1.39495079396242,0,0.35049703539522,TRUE,35.1057788232382,"stable",NA,"anchovy"
0.0811130830789687,1.39495079396242,0,0.343941170193969,TRUE,40.8916198610527,"stable",NA,"anchovy"
0.151991108295293,1.39495079396242,0,0.349031007476658,TRUE,1384.6066614172,"stable",NA,"anchovy"
0.28480358684358,1.39495079396242,0,0.347986231598316,TRUE,23.8846875066062,"stable",NA,"anchovy"
0.533669923120631,1.39495079396242,0,0.345642666094918,TRUE,80.5057710901662,"stable",NA,"anchovy"
1,1.39495079396242,0,0.34857097709674,TRUE,105.856129928672,"stable",NA,"anchovy"
0.001,1.94588771757639,0,0.348160118659805,TRUE,138.808500712402,"stable",NA,"anchovy"
0.00187381742286038,1.94588771757639,0,0.348035319380143,TRUE,64.3582025847555,"stable",NA,"anchovy"
0.00351119173421513,1.94588771757639,0,0.348157864586973,TRUE,100.194960005341,"stable",NA,"anchovy"
0.00657933224657568,1.94588771757639,0,0.348157864591414,TRUE,51.3195491078343,"stable",NA,"anchovy"
0.0123284673944207,1.94588771757639,0,0.348323518864187,TRUE,45.352142192047,"stable",NA,"anchovy"
0.0231012970008316,1.94588771757639,0,0.353854413059807,TRUE,63.0174020388058,"stable",NA,"anchovy"
0.0432876128108306,1.94588771757639,0,0.347727310373413,TRUE,351.572783934235,"stable",NA,"anchovy"
0.0811130830789687,1.94588771757639,0,0.349189935143721,TRUE,267.473466583053,"stable",NA,"anchovy"
0.151991108295293,1.94588771757639,0,0.373956489567316,TRUE,21.7979306348169,"stable",NA,"anchovy"
0.28480358684358,1.94588771757639,0,0.346018690933874,TRUE,60.2920879038239,"stable",NA,"anchovy"
0.533669923120631,1.94588771757639,0,0.367201689672367,TRUE,41.3633237166139,"stable",NA,"anchovy"
1,1.94588771757639,0,0.360683232301286,TRUE,30.4885860943762,"stable",NA,"anchovy"
0.001,2.71441761659491,0,0.348157033369356,TRUE,53.5595502450684,"stable",NA,"anchovy"
0.00187381742286038,2.71441761659491,0,0.348206846344508,TRUE,63.1456265160308,"stable",NA,"anchovy"
0.00351119173421513,2.71441761659491,0,0.346670027533852,TRUE,68.7764616873494,"stable",NA,"anchovy"
0.00657933224657568,2.71441761659491,0,0.349778797567104,TRUE,170.932782980081,"stable",NA,"anchovy"
0.0123284673944207,2.71441761659491,0,0.34783883359866,TRUE,172.075778925596,"stable",NA,"anchovy"
0.0231012970008316,2.71441761659491,0,0.344616656862846,TRUE,40.5537949880504,"stable",NA,"anchovy"
0.0432876128108306,2.71441761659491,0,0.339958722880104,TRUE,71.2148771415373,"stable",NA,"anchovy"
0.0811130830789687,2.71441761659491,0,0.351180636786353,TRUE,84.4550580051999,"stable",NA,"anchovy"
0.151991108295293,2.71441761659491,0,0.356323609487492,TRUE,110.921324542788,"stable",NA,"anchovy"
0.28480358684358,2.71441761659491,0,0.348157864209497,TRUE,56.3925148189646,"stable",NA,"anchovy"
0.533669923120631,2.71441761659491,0,0.370277719575257,TRUE,23.4553222516857,"stable",NA,"anchovy"
1,2.71441761659491,0,0.373376132078279,TRUE,43.1775675251899,"stable",NA,"anchovy"
0.001,3.78647900941465,0,0.348062722046465,TRUE,136.671291149197,"stable",NA,"anchovy"
0.00187381742286038,3.78647900941465,0,0.348157864378251,TRUE,52.741364173429,"stable",NA,"anchovy"
0.00351119173421513,3.78647900941465,0,0.34857560005398,TRUE,55.7883063467332,"stable",NA,"anchovy"
0.00657933224657568,3.78647900941465,0,0.348066946126262,TRUE,160.566104214711,"stable",NA,"anchovy"
0.0123284673944207,3.78647900941465,0,0.348776451374852,TRUE,132.399530374395,"stable",NA,"anchovy"
0.0231012970008316,3.78647900941465,0,0.351660469871199,TRUE,78.0812592785868,"stable",NA,"anchovy"
0.0432876128108306,3.78647900941465,0,0.37134584532601,TRUE,31.8969883399839,"stable",NA,"anchovy"
0.0811130830789687,3.78647900941465,0,0.35194969217412,TRUE,172.905914725278,"stable",NA,"anchovy"
0.151991108295293,3.78647900941465,0,0.348157864777932,TRUE,94.9136490750584,"stable",NA,"anchovy"
0.28480358684358,3.78647900941465,0,0.381615146324375,TRUE,20.3171496324598,"stable",NA,"anchovy"
0.533669923120631,3.78647900941465,0,0.348157865346366,TRUE,126.455217367442,"stable",NA,"anchovy"
1,3.78647900941465,0,0.348157864777932,TRUE,162.510640419971,"stable",NA,"anchovy"
0.001,5.281951900505,0,0.348344437030361,TRUE,63.2792248298274,"stable",NA,"anchovy"
0.00187381742286038,5.281951900505,0,0.348157864333842,TRUE,54.796889651099,"stable",NA,"anchovy"
0.00351119173421513,5.281951900505,0,0.356598844601916,TRUE,60.263445719665,"stable",NA,"anchovy"
0.00657933224657568,5.281951900505,0,0.348157864351606,TRUE,85.9272935328646,"stable",NA,"anchovy"
0.0123284673944207,5.281951900505,0,0.342340614067882,TRUE,210.249289131217,"stable",NA,"anchovy"
0.0231012970008316,5.281951900505,0,0.348157864209497,TRUE,74.7166470193011,"stable",NA,"anchovy"
0.0432876128108306,5.281951900505,0,0.392959782622812,TRUE,20.7787093429337,"stable",NA,"anchovy"
0.0811130830789687,5.281951900505,0,0.39201851815283,TRUE,21.0690124076861,"stable",NA,"anchovy"
0.151991108295293,5.281951900505,0,0.366731543585315,TRUE,31.3919229337792,"stable",NA,"anchovy"
0.28480358684358,5.281951900505,0,0.351378257291754,TRUE,25.7745224734677,"stable",NA,"anchovy"
0.533669923120631,5.281951900505,0,0.347306180246632,TRUE,72.3972646395537,"stable",NA,"anchovy"
1,5.281951900505,0,0.348157864209497,TRUE,153.923660830658,"stable",NA,"anchovy"
0.001,7.36806299728077,0,0.348168365833188,TRUE,261.699224582145,"stable",NA,"anchovy"
0.00187381742286038,7.36806299728077,0,0.343231745496061,TRUE,71.7031996753922,"stable",NA,"anchovy"
0.00351119173421513,7.36806299728077,0,0.348157864209497,TRUE,62.130039961253,"stable",NA,"anchovy"
0.00657933224657568,7.36806299728077,0,0.348157864209497,TRUE,60.7404383237693,"stable",NA,"anchovy"
0.0123284673944207,7.36806299728077,0,0.342310170509987,TRUE,220.802413169119,"stable",NA,"anchovy"
0.0231012970008316,7.36806299728077,0,0.373800720283407,TRUE,41.5646721324435,"stable",NA,"anchovy"
0.0432876128108306,7.36806299728077,0,0.359957479455142,TRUE,46.3206015672047,"stable",NA,"anchovy"
0.0811130830789687,7.36806299728077,0,0.348157864209497,TRUE,102.340644286114,"stable",NA,"anchovy"
0.151991108295293,7.36806299728077,0,0.355563792363176,TRUE,62.3234280848153,"stable",NA,"anchovy"
0.28480358684358,7.36806299728077,0,0.383529227160318,TRUE,24.3017221751873,"stable",NA,"anchovy"
0.533669923120631,7.36806299728077,0,0.348157864209497,TRUE,109.218028851685,"stable",NA,"anchovy"
1,7.36806299728077,0,0.348157864209497,TRUE,124.915864490781,"stable",NA,"anchovy"
0.001,10.2780853280219,0,0.348317835909124,TRUE,67.6473280907677,"stable",NA,"anchovy"
0.00187381742286038,10.2780853280219,0,0.348157864138443,TRUE,56.3938542098755,"stable",NA,"anchovy"
0.00351119173421513,10.2780853280219,0,0.348157864209497,TRUE,60.9300643380061,"stable",NA,"anchovy"
0.00657933224657568,10.2780853280219,0,0.348157864209497,TRUE,71.7811166348143,"stable",NA,"anchovy"
0.0123284673944207,10.2780853280219,0,0.3573331135749,TRUE,46.5922282491274,"stable",NA,"anchovy"
0.0231012970008316,10.2780853280219,0,0.36908889537397,TRUE,47.5212552955134,"stable",NA,"anchovy"
0.0432876128108306,10.2780853280219,0,0.348157865346366,TRUE,137.83975920117,"stable",NA,"anchovy"
0.0811130830789687,10.2780853280219,0,0.353302900547037,TRUE,380.98425709836,"stable",NA,"anchovy"
0.151991108295293,10.2780853280219,0,0.345097735932509,TRUE,110.892027645544,"stable",NA,"anchovy"
0.28480358684358,10.2780853280219,0,0.360093803087721,TRUE,28.9551405565527,"stable",NA,"anchovy"
0.533669923120631,10.2780853280219,0,0.35583077366161,TRUE,61.0690814536621,"stable",NA,"anchovy"
1,10.2780853280219,0,0.348157864209497,TRUE,321.481663357096,"stable",NA,"anchovy"
0.001,14.3374232887377,0,0.347450399336276,TRUE,249.300999460027,"stable",NA,"anchovy"
0.00187381742286038,14.3374232887377,0,0.348157864067389,TRUE,61.6655518747321,"stable",NA,"anchovy"
0.00351119173421513,14.3374232887377,0,0.34815786392528,TRUE,60.9406891458809,"stable",NA,"anchovy"
0.00657933224657568,14.3374232887377,0,0.366349646312726,TRUE,20.2749071187642,"stable",NA,"anchovy"
0.0123284673944207,14.3374232887377,0,0.356924094051298,TRUE,24.055672486414,"stable",NA,"anchovy"
0.0231012970008316,14.3374232887377,0,0.371350958731413,TRUE,57.2010240128595,"stable",NA,"anchovy"
0.0432876128108306,14.3374232887377,0,0.369503247702593,TRUE,43.2878014649436,"stable",NA,"anchovy"
0.0811130830789687,14.3374232887377,0,0.348157866483234,TRUE,198.505760830365,"stable",NA,"anchovy"
0.151991108295293,14.3374232887377,0,0.366504422279623,TRUE,42.4653296373241,"stable",NA,"anchovy"
0.28480358684358,14.3374232887377,0,0.348157866483234,TRUE,287.014744525558,"stable",NA,"anchovy"
0.533669923120631,14.3374232887377,0,0.348157864209497,TRUE,105.858202039864,"stable",NA,"anchovy"
1,14.3374232887377,0,0.348157864209497,TRUE,344.65295483027,"stable",NA,"anchovy"
0.001,20,0,0.348157864209497,TRUE,62.8970910080621,"stable",NA,"anchovy"
0.00187381742286038,20,0,0.34815786392528,TRUE,220.335597250641,"stable",NA,"anchovy"
0.00351119173421513,20,0,0.350290058073902,TRUE,130.548500019246,"stable",NA,"anchovy"
0.00657933224657568,20,0,0.348157865346366,TRUE,72.5946638197655,"stable",NA,"anchovy"
0.0123284673944207,20,0,0.348157865346366,TRUE,93.8950893362338,"stable",NA,"anchovy"
0.0231012970008316,20,0,0.338083935785379,TRUE,361.246155979021,"stable",NA,"anchovy"
0.0432876128108306,20,0,0.362896433103693,TRUE,90.8435562740012,"stable",NA,"anchovy"
0.0811130830789687,20,0,0.348157864209497,TRUE,347.32511739401,"stable",NA,"anchovy"
0.151991108295293,20,0,0.348348931143535,TRUE,91.0083758613711,"stable",NA,"anchovy"
0.28480358684358,20,0,0.348157866483234,TRUE,107.551561490432,"stable",NA,"anchovy"
0.533669923120631,20,0,0.348157864209497,TRUE,537.044592856801,"stable",NA,"anchovy"
1,20,0,0.380429299218345,TRUE,24.0758865686131,"stable",NA,"anchovy"
