"w","mu_b_OLD_buggy","mu_b_NEW_fixed"
3e-04,0.14809624098167,1
0.001,0.14809624098167,0.731506581865417
0.0104,0.14809624098167,0.412368049000382
0.1027,0.14809624098167,0.232461897202269
0.4905,0.14809624098167,0.15726228280847
1.0173,0.14809624098167,0.319964381112102
4.8569,0.14809624098167,1.52760279429982
10.0735,0.14809624098167,3.16836024367845
28.5618,0.14809624098167,8.98339359438908
65.7462,0.14809624098167,20.6787901708387
