"value","metric","direction","branch"
1.575,0.248571427205755,"Forward","max"
1.6,0.246246698622193,"Forward","max"
1.625,0.243248390580233,"Forward","max"
1.65,0.239420044946605,"Forward","max"
1.675,0.23458861423569,"Forward","max"
1.7,0.228573177619918,"Forward","max"
1.725,0.221199557239968,"Forward","max"
1.75,0.212321430018173,"Forward","max"
1.775,0.201847059940146,"Forward","max"
1.8,0.189768508496945,"Forward","max"
-1.8,0.28528604457373,"Forward","min"
-1.775,0.281509227244704,"Forward","min"
-1.75,0.278197554282486,"Forward","min"
-1.725,0.275301670893874,"Forward","min"
-1.7,0.272772456743026,"Forward","min"
-1.675,0.270565056028088,"Forward","min"
-1.65,0.268639552658791,"Forward","min"
-1.625,0.266960776580207,"Forward","min"
-1.6,0.265497861809043,"Forward","min"
-1.575,0.264223756847884,"Forward","min"
-1.55,0.263114758000291,"Forward","min"
-1.525,0.262150088833977,"Forward","min"
-1.5,0.261311530535141,"Forward","min"
-1.475,0.26058310061881,"Forward","min"
-1.45,0.259950774870936,"Forward","min"
-1.425,0.2594022468232,"Forward","min"
-1.4,0.258926719336833,"Forward","min"
-1.375,0.258514723471068,"Forward","min"
-1.35,0.258157960493481,"Forward","min"
-1.325,0.257849163546292,"Forward","min"
-1.3,0.257581976069311,"Forward","min"
-1.275,0.257350844583686,"Forward","min"
-1.25,0.257150923861156,"Forward","min"
-1.225,0.256977992849014,"Forward","min"
-1.2,0.256828380001198,"Forward","min"
-1.175,0.256698896891112,"Forward","min"
-1.15,0.256586779161316,"Forward","min"
-1.125,0.256489634008286,"Forward","min"
-1.1,0.256405393513715,"Forward","min"
-1.075,0.256332273223821,"Forward","min"
-1.05,0.256268735450024,"Forward","min"
-1.025,0.256213456822181,"Forward","min"
-1,0.256165299672588,"Forward","min"
-0.975,0.256123286868219,"Forward","min"
-0.95,0.25608657974167,"Forward","min"
-0.925,0.256054458800371,"Forward","min"
-0.9,0.25602630691916,"Forward","min"
-0.875,0.25600159474505,"Forward","min"
-0.85,0.255979868064769,"Forward","min"
-0.825,0.25596073690653,"Forward","min"
-0.8,0.255943866167105,"Forward","min"
-0.775,0.255928967574363,"Forward","min"
-0.75,0.255915792813474,"Forward","min"
-0.725,0.25590412766241,"Forward","min"
-0.7,0.255893786998758,"Forward","min"
-0.675,0.255884610555509,"Forward","min"
-0.65,0.255876459317839,"Forward","min"
-0.625,0.255869212466476,"Forward","min"
-0.6,0.255862764785563,"Forward","min"
-0.575,0.255857024463991,"Forward","min"
-0.55,0.255851911229344,"Forward","min"
-0.525,0.255847354762439,"Forward","min"
-0.5,0.255843293348296,"Forward","min"
-0.475,0.255839672726214,"Forward","min"
-0.45,0.255836445107619,"Forward","min"
-0.425,0.255833568335232,"Forward","min"
-0.4,0.255831005161501,"Forward","min"
-0.375,0.255828722627972,"Forward","min"
-0.35,0.255826691529969,"Forward","min"
-0.325,0.255824885953921,"Forward","min"
-0.3,0.255823282876455,"Forward","min"
-0.275,0.255821861816168,"Forward","min"
-0.25,0.255820604530676,"Forward","min"
-0.225,0.255819494752389,"Forward","min"
-0.2,0.25581851795766,"Forward","min"
-0.175,0.255817661164797,"Forward","min"
-0.15,0.255816912756935,"Forward","min"
-0.125,0.255816262326568,"Forward","min"
-0.0999999999999999,0.255815700538747,"Forward","min"
-0.075,0.255815219010671,"Forward","min"
-0.05,0.255814810205429,"Forward","min"
-0.0249999999999999,0.255814467338044,"Forward","min"
0,0.255814184292428,"Forward","min"
0.0250000000000001,0.255813955547712,"Forward","min"
0.05,0.255813776112841,"Forward","min"
0.075,0.255813641468379,"Forward","min"
0.1,0.25581354751453,"Forward","min"
0.125,0.255813490524572,"Forward","min"
